縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
臺北市,魏憶龍,新黨,1994,理運國際法律事務所律師。醫事法律學會監事。新黨發起人。交通大學講師、文化大學講師、淡江大學講師。樹仁殘障福利事業基金會董事。殘障才藝發展協會顧問。聯合報產業工會暨臺北公車管理處產業工會義務法律顧問。社會運動協會法制長。,https://councils.g0v.tw/councilors/info/d4f924efb65147c9adeedf98253c38cd/1994/
桃園縣,洪國治,,2009,桃園縣體育會棒球委員會主任委員,https://councils.g0v.tw/councilors/info/9d687a65e9654a3d99f0e18a98bc3e21/2009/
桃園縣,洪國治,,2009,桃園縣體育會棒球委員會主任委員,https://councils.g0v.tw/councilors/info/9d687a65e9654a3d99f0e18a98bc3e21/2009/
宜蘭縣,蔡文益,中國國民黨,2014,3.頭城桌球委員會榮譽主委。,https://councils.g0v.tw/councilors/info/e5b40d8f2800406eac88ca4919e8f24d/2014/
桃園縣,李訓求,,2009,桃園縣體育會獨輪車委員會顧問,https://councils.g0v.tw/councilors/info/efc984a471434c2d80614bf116e74bdf/2009/
桃園縣,李訓求,,2009,蘆竹鄉慢速壘球委員會主任委員,https://councils.g0v.tw/councilors/info/efc984a471434c2d80614bf116e74bdf/2009/
新北市,王棋,,2006,臺北縣慢速壘球委員會主任委員,https://councils.g0v.tw/councilors/info/ba139be72b454f2e92dac6bd0f58cac2/2006/
新北市,張金榮,,1994,烏來體育會總幹事,https://councils.g0v.tw/councilors/info/f26e8f43ea3349d6a8fc6a1b25399b3c/1994/
新北市,張金榮,,1998,烏來體育會總幹事,https://councils.g0v.tw/councilors/info/f26e8f43ea3349d6a8fc6a1b25399b3c/1998/
新北市,游文煌,,1998,興南國小桌球隊後援會會長,https://councils.g0v.tw/councilors/info/67158f1fef204fd28611814106e98ff3/1998/
臺北市,林鴻基,中國國民黨,1981,臺北市會計學會理事、內湖國中家長會會長、指南客運公司協理、內湖區排球委員會主任委員、西北獅子會財委會召集人。,https://councils.g0v.tw/councilors/info/0ca01f49a7454543adc4adbfb501d059/1981/
新北市,謝隆盛,,1973,臺北縣田徑委員會主任委員,https://councils.g0v.tw/councilors/info/c6ff54ac1739405098763e176706e55a/1973/
新北市,謝隆盛,,1977,臺北縣田徑委員會主任委員,https://councils.g0v.tw/councilors/info/c6ff54ac1739405098763e176706e55a/1977/
臺北市,陳俊源,中國國民黨,1985,北投國際青商會社區發展委員會副主委、中華民國觀護協會臺北分會會員、臺北市體育會跆拳道委員會委員。,https://councils.g0v.tw/councilors/info/b602e62933f747d69e164fccfc5f1c05/1985/
臺北市,陳嘉銘,民主進步黨,2002,"臺北鐵路醫院外科醫師10年、 一般外科專科醫師、臺灣醫界聯盟會員、臺北市醫師公會會員、臺北市基層醫療協會會員、100行動聯盟廢惡法運動(91’)、反核四運動(94’)；臺灣加入聯合國運動(93’)、彰化同鄉會會員、紅十字會水上安全大隊醫療顧問、陳嘉銘診所院長、臺北市直轄市議會第七、八屆議員。",https://councils.g0v.tw/councilors/info/1ac2c0c6bf2848cc93b6cb918c356417/2002/
臺北市,陳嘉銘,民主進步黨,1998,臺北鐵路醫院、外科醫師十年。外科醫學會。壹班外科專科醫師。臺灣醫界聯盟會員。基層醫療協會會員。彰化同鄉會會員。紅十字會水上安全服務大隊醫療顧問。一００行動反閱兵。廢惡法運動、臺灣加入聯合國運動、反核四運動。臺北市直轄市議會第七屆議員。,https://councils.g0v.tw/councilors/info/1ac2c0c6bf2848cc93b6cb918c356417/1998/
臺北市,陳嘉銘,民主進步黨,1994,臺北鐵路醫院外科醫師、外科醫學會專科醫生、臺灣醫界聯盟會員、100行動聯盟反閱兵廢惡法運動(91’)、臺灣加入聯合國運動(93’)、反核四運動(94’)、華中地區發展委員會委員。彰化同鄉會會員、中北國際獅子會會員、陳外科診所院長、(刪除台北市第七八屆議員、紅十字會水上安全大隊醫療顧問)。,https://councils.g0v.tw/councilors/info/1ac2c0c6bf2848cc93b6cb918c356417/1994/
彰化縣,黃秀芳,,2009,彰化縣慢速壘球協會理事長,https://councils.g0v.tw/councilors/info/1ba7c76713c440f4bb4f9b7dfc79a4dc/2009/
臺北市,林鈺祥,中國國民黨,1977,私立東吳大學講師、中區少棒聯盟理事、私立中國文化學院講師、臺北市議會第二屆議員、大安區後備軍人輔導組輔導員、義警大隊督導、消防顧問會顧問、臺北市硬式網球委員會主任委員、中國童子軍理事、團長。,https://councils.g0v.tw/councilors/info/3cd178f9c00f42319217cbf0f3679a52/1977/
臺北市,盧林素妴,中國國民黨,1977,老松國小教員、臺北市婦女會常務理事、臺北市主婦合作協會理事、臺北市國術會秘書長及顧問、臺北市義警大隊督導、臺北市民防團建成區婦女隊隊長、建成區體育會、兵役協會常務理事、建成區民俗改善實踐委員會委員、臺北市直轄市議會第二屆議員。,https://councils.g0v.tw/councilors/info/a6b23f4cb40c42fd99b11a218c2a9f3f/1977/
臺北市,鄭瑞齋,中國國民黨,1977,臺北市地方自治協會理事長、龍山區兵役協會主任委員、書法研究會理事長、私立愛愛院董事、私立格致中學董事、廈們同鄉會理事長、中華民國紅十字會臺北市分會理事、國術會常務理事、國際獅子會中華民國總會副秘書長、體育會常務理事、游泳委員會主任委員、臺北市省轄市議會第三、四、六屆議員及臨時議會、直轄市議會第一、二屆議員。,https://councils.g0v.tw/councilors/info/5c9e7029d3ca4f239c2a2666b293c461/1977/
花蓮縣,孫永昌,中國國民黨,2009,８.花蓮縣原住民槌球協會理事長,https://councils.g0v.tw/councilors/info/2ca5cf35a98b4fcf87033b6ae420f3ed/2009/
彰化縣,張永泉,,2009,彰化縣慢速壘球協會副主委,https://councils.g0v.tw/councilors/info/75d089c718e34e2d930998d7d4fedf10/2009/
臺北市,陳秀惠,民主進步黨,1998,主婦聯盟創會董事長。反核運動參與十餘年。第二、三屆民進黨不分區國大代表。民進黨婦女部首任執行長。社區婦女協會創會理事長、承辦南港婦女服務中心。臺北市婦權會委員。首創「愛心商店」推動社區治安會議。十八年從事社會公益事業的義工。,https://councils.g0v.tw/councilors/info/1198d8abecf64313a2cf607c9f62ac1a/1998/
新北市,陳瓊霖,,1973,三重體育協會理事長,https://councils.g0v.tw/councilors/info/b2bed9639c514ad9a1a6d8033681151b/1973/
新北市,陳正雄,,1977,北濱林口國際高爾夫球場總經理,https://councils.g0v.tw/councilors/info/71c495b966224e59b2ee49a2adc98bbc/1977/
新北市,柯燦斯,,1973,三重市桌球協會會長,https://councils.g0v.tw/councilors/info/e2b3e50c7bd94dc6a59cb9a464c870a9/1973/
新北市,柯燦斯,,1977,三重市桌球協會會長,https://councils.g0v.tw/councilors/info/e2b3e50c7bd94dc6a59cb9a464c870a9/1977/
新北市,柯燦斯,,1986,三重市桌球協會會長,https://councils.g0v.tw/councilors/info/e2b3e50c7bd94dc6a59cb9a464c870a9/1986/
新北市,柯燦斯,,1982,三重市桌球協會會長,https://councils.g0v.tw/councilors/info/e2b3e50c7bd94dc6a59cb9a464c870a9/1982/
高雄市,韓賜村,民主進步黨,2010,高雄縣桌球委員會主任委員,https://councils.g0v.tw/councilors/info/b019fb7d2209422498a4405c5f05248e/2010/
新北市,許正鴻,中國國民黨,2010,台北縣新店市體育會理事長,https://councils.g0v.tw/councilors/info/d036a30129074b2bb7081a1526a5dd9b/2010/
新北市,金瑞龍,中國國民黨,2010,中和市體育會韻律舞蹈委員會主任委員,https://councils.g0v.tw/councilors/info/797dd98225714cf0a3d0afc76de46864/2010/
新北市,吳文象,,1955,臺北縣教育會及體育會理監事，全國青年代表大會主席團主席,https://councils.g0v.tw/councilors/info/65ee29b96e6d4d4b9c849ef4c4e2076a/1955/
新北市,盧嘉辰,,1994,土城市體育會理事長|土城市體育會山岳委員會高山嚮導|臺北縣體育會理事,https://councils.g0v.tw/councilors/info/f421745cb8284b58bbeaac836a1c5a2d/1994/
新北市,盧嘉辰,,1998,土城市體育會理事長|土城市體育會山岳委員會高山嚮導|臺北縣體育會理事,https://councils.g0v.tw/councilors/info/f421745cb8284b58bbeaac836a1c5a2d/1998/
新北市,吳雪峰,,1986,臺北縣體育會棒球委員會主任委員,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1986/
新北市,吳雪峰,,1990,臺北縣體育會棒球委員會主任委員,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1990/
新北市,吳雪峰,,1986,77年臺灣區運臺北縣棒球代表隊領隊|臺北縣體育會棒球委員會主任委員,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1986/
新北市,吳雪峰,,1990,77年臺灣區運臺北縣棒球代表隊領隊|臺北縣體育會棒球委員會主任委員,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1990/
新北市,林孝光,,1986,三重市體育會早健委員會主任委員,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1986/
新北市,林孝光,,1990,三重市體育會早健委員會主任委員,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1990/
新北市,林孝光,,1994,三重市體育會早健委員會主任委員,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1994/
新北市,林孝光,,1998,三重市體育會早健委員會主任委員,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1998/
新北市,林孝光,,2002,三重市體育會早健委員會主任委員,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/2002/
新北市,陳文錄,,2002,8、9屆鶯歌鎮體育會理事長。,https://councils.g0v.tw/councilors/info/34cb870969ed480cbcae024603afadf2/2002/
新北市,陳文錄,,2006,8、9屆鶯歌鎮體育會理事長。,https://councils.g0v.tw/councilors/info/34cb870969ed480cbcae024603afadf2/2006/
新北市,林明雄,,1982,板橋市體育會板農體操會會長,https://councils.g0v.tw/councilors/info/12511674a88d46beabcd10c9f8082f5f/1982/
新北市,林明雄,,1990,板橋市體育會板農體操會會長,https://councils.g0v.tw/councilors/info/12511674a88d46beabcd10c9f8082f5f/1990/
新北市,林明雄,,1986,板橋市體育會板農體操會會長,https://councils.g0v.tw/councilors/info/12511674a88d46beabcd10c9f8082f5f/1986/
新北市,雷毓清,,1953,臺北縣婦女運動委員會主任委員,https://councils.g0v.tw/councilors/info/76f6dc10bc59431392fe8494e1c20624/1953/
新北市,雷毓清,,1958,臺北縣婦女運動委員會主任委員,https://councils.g0v.tw/councilors/info/76f6dc10bc59431392fe8494e1c20624/1958/
新北市,雷毓清,,1961,臺北縣婦女運動委員會主任委員,https://councils.g0v.tw/councilors/info/76f6dc10bc59431392fe8494e1c20624/1961/
新北市,葉萬順,,1968,北縣體育會常務理事,https://councils.g0v.tw/councilors/info/6335570e8a294d5694be9ac0af771884/1968/
新北市,葉萬順,,1955,北縣體育會常務理事,https://councils.g0v.tw/councilors/info/6335570e8a294d5694be9ac0af771884/1955/
新北市,葉萬順,,1958,北縣體育會常務理事,https://councils.g0v.tw/councilors/info/6335570e8a294d5694be9ac0af771884/1958/
新北市,葉萬順,,1961,北縣體育會常務理事,https://councils.g0v.tw/councilors/info/6335570e8a294d5694be9ac0af771884/1961/
新北市,葉萬順,,1964,北縣體育會常務理事,https://councils.g0v.tw/councilors/info/6335570e8a294d5694be9ac0af771884/1964/
基隆市,莊榮欽,中國國民黨,2009,．基隆市體育會理事長,https://councils.g0v.tw/councilors/info/3420e88632ee44eebd491ee30f57405a/2009/
臺中市,蘇麗華,中國國民黨,2010,沙鹿鎮體育會第一任理事長,https://councils.g0v.tw/councilors/info/cba763de87de4a47a9d842324b2bd99c/2010/
臺北市,郭石吉,中國國民黨,1985,郭元益食品公司總經理、士林區體育會理事長、士林國小、國中家長會長、臺北市直轄市議會第四屆議員。,https://councils.g0v.tw/councilors/info/eedc4d5cc0124cc3bba602fc9ad0d30e/1985/
臺北市,郭石吉,中國國民黨,1981,士林國際獅子會會長、陽明山糕餅罐頭同業公會理事長、郭元益食品公司總經理、士林區體育會理事長、士林國民中、小學家長會會長。,https://councils.g0v.tw/councilors/info/eedc4d5cc0124cc3bba602fc9ad0d30e/1981/
桃園縣,趙正宇,,2009,八德市桌球委員會主委,https://councils.g0v.tw/councilors/info/eb78e413df0b4db591d56c9763508528/2009/
新北市,白金泉,,1968,臺北縣體育會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1968/
新北市,白金泉,,1951,臺北縣體育會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1951/
新北市,白金泉,,1955,臺北縣體育會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1955/
新北市,白金泉,,1958,臺北縣體育會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1958/
新北市,白金泉,,1961,臺北縣體育會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1961/
新北市,白金泉,,1964,臺北縣體育會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1964/
臺北市,鄭興成,無黨籍,1981,臺北市直轄市議會第二、三屆議員、東園國小、萬華國中家長會會長、廣照宮、私立愛愛院董事、臺北市義警大隊大隊附、臺北市南區棒球聯盟會理事長、臺北市雙園區體育會常務理事。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1981/
臺北市,鄭興成,無黨籍,1981,臺北市直轄市議會第二、三屆議員、東園國小、萬華國中家長會會長、廣照宮、私立愛愛院董事、臺北市義警大隊大隊附、臺北市南區棒球聯盟會理事長、臺北市雙園區體育會常務理事。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1981/
臺北市,鄭興成,無黨籍,1973,東園國校家長會會長、財團法人廣照宮董事會董事長、東園國校少年棒球隊總幹事、協豐貿易公司總經理、妙安堂製藥廠公司常務董事。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1973/
臺北市,林義盛,中國國民黨,1973,臺北市第一屆議會議員、皇家旅行社負責人、國際獅子會副會長、臺北市體育會總幹事、信洲大飯店總經理、臺北市義警建成中隊長、國際青商會副會長。,https://councils.g0v.tw/councilors/info/40357fadde6c4b8dbde1c5682f98f8c9/1973/
新北市,蔡正彥,,1982,臺北縣足球委員會主任委員,https://councils.g0v.tw/councilors/info/005d4043f4d14c0d93fe2d0f02330b62/1982/
臺北市,吳玉盛,中國國民黨,1977,臺北市議會議員、單行規章審查會委員、兵役協會委員、苗栗縣同鄉會理事長、城中區體育會理事長、城中區調解會委員、義警中隊長、城中區黨部委員。,https://councils.g0v.tw/councilors/info/20fde88d23614e2eabd588a76d663a1d/1977/
臺北市,吳玉盛,中國國民黨,1973,臺北市義警大隊城中中隊中隊長、臺北市城中區體育會理事長、臺北市建築師公會理事、臺北市中央國際師子會市政委員、亞洲水泥公司總務主任、中國市政專校副教授。,https://councils.g0v.tw/councilors/info/20fde88d23614e2eabd588a76d663a1d/1973/
雲林縣,林逢錦,無黨籍,2009,"雲林縣排球委員會主任委員、北港鎮北辰國小家長會長、北港朝天宮第七屆董事、北港義消顧問、雲林縣第14屆.15屆.16屆縣議員 。",https://councils.g0v.tw/councilors/info/ea1c56bbfade4ab7a97310dba0993c8a/2009/
桃園縣,劉邦鉉,,2009,桃園縣直排輪運動暨檢定協會理事長,https://councils.g0v.tw/councilors/info/7b15bf1ea5e447ce9515cbdd398d6ce7/2009/
桃園縣,劉邦鉉,,2009,桃園縣合球委員會主任委員|平鎮市網球委員會理事長,https://councils.g0v.tw/councilors/info/7b15bf1ea5e447ce9515cbdd398d6ce7/2009/
臺北市,楊實秋,中國國民黨,2010,淡江大學公關班講座、東海大學企管班講座、臺北師範學院講師、醒吾商專副教授、中央廣播電台編審、中華民國足球協會理事、中華民國棒球協會理事、第六屆市議員、第八屆市議員、第九屆市議員、第十屆市議員、淡江大學土木工程學系。美國UCLA碩士後研究。,https://councils.g0v.tw/councilors/info/8b7441277fc64266aa67c69ab7313a99/2010/
臺北市,楊實秋,中國國民黨,2006,淡江大學公關班講座、東海大學企管班講座、台北師範學院講師、中華綜合發展研究院講座、醒吾商專副教授、中央廣播電台編審、中華民國足球協會理事、中華民國棒球協會理事、第六屆台北市議員、第八屆台北市議員、第九屆台北市議員,https://councils.g0v.tw/councilors/info/8b7441277fc64266aa67c69ab7313a99/2006/
新北市,劉炳發,,1977,北縣體育會摔角委員會副主任委員,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1977/
新北市,劉炳發,,1982,北縣體育會摔角委員會副主任委員,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1982/
新北市,劉炳發,,1990,北縣體育會摔角委員會副主任委員,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1990/
新北市,劉炳發,,1986,北縣體育會摔角委員會副主任委員,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1986/
新北市,劉炳發,,1977,臺北縣軟式網球委員會委員|中華民國軟式網球協會常務理事|省議長盃軟式網球錦標賽冠軍,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1977/
新北市,劉炳發,,1982,臺北縣軟式網球委員會委員|中華民國軟式網球協會常務理事|省議長盃軟式網球錦標賽冠軍,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1982/
新北市,劉炳發,,1990,臺北縣軟式網球委員會委員|中華民國軟式網球協會常務理事|省議長盃軟式網球錦標賽冠軍,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1990/
新北市,劉炳發,,1986,臺北縣軟式網球委員會委員|中華民國軟式網球協會常務理事|省議長盃軟式網球錦標賽冠軍,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1986/
臺北市,陳光憲,中國國民黨,1985,德明商專校長、文化大學副教授、國家考試典試委員、臺北市羽球委員會顧問、臺北市擊劍委員會顧問。,https://councils.g0v.tw/councilors/info/4fa788cf37a640b5baba094a56c82b3f/1985/
臺北市,黃義清,中國國民黨,1981,臺北市仁德國際獅子會會長、國際獅子會300A區16團主任秘書、景美區後備軍人輔導中心秘書、臺北市籃球委員會副主任委員、臺北市釣魚協會萬隆小組組長。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1981/
新北市,莊武則,,1982,三重市體育會籃球委員會主任委員|三重市體育會排球委員會主任委員,https://councils.g0v.tw/councilors/info/f35c8a6b918241aa9bce397eba1609ba/1982/
新北市,莊武則,,1982,三重市體育會籃球委員會主任委員|三重市體育會排球委員會主任委員,https://councils.g0v.tw/councilors/info/f35c8a6b918241aa9bce397eba1609ba/1982/
新北市,廖聰海,,1977,板橋體育會田徑主委,https://councils.g0v.tw/councilors/info/b3b0641552c34afca98293c56060dcfe/1977/
新北市,廖聰海,,1982,板橋體育會田徑主委,https://councils.g0v.tw/councilors/info/b3b0641552c34afca98293c56060dcfe/1982/
新北市,廖聰海,,1977,板橋體育會田徑主委,https://councils.g0v.tw/councilors/info/b3b0641552c34afca98293c56060dcfe/1977/
新北市,廖聰海,,1982,板橋體育會田徑主委,https://councils.g0v.tw/councilors/info/b3b0641552c34afca98293c56060dcfe/1982/
新北市,王必顯,,1986,新莊市體育會常務監事,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1986/
新北市,王必顯,,1982,新莊市體育會常務監事,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1982/
新北市,王必顯,,1990,新莊市體育會常務監事,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1990/
新北市,王必顯,,1994,新莊市體育會常務監事,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1994/
臺北市,陳良光,中國國民黨,1973,臺北市第一屆議會議員、臺北市體育會理事兼總幹事、中華民國跆拳道協會副理事長、中華民國拳擊協會常務理事兼總幹事、中華民國舉重協會理事、中華民國角力協會理事、臺北市團管區司令部顧問。,https://councils.g0v.tw/councilors/info/6f8f9e809df44021891925887dd5aecd/1973/
臺北市,周陳阿春,中國國民黨,1985,"臺北市體育會土風舞委員主任委員",https://councils.g0v.tw/councilors/info/38933d144b9f4b64b1fcfbdd4a55a067/1985/
臺北市,周陳阿春,中國國民黨,1981,"臺北市體育會土風舞委員主任委員",https://councils.g0v.tw/councilors/info/38933d144b9f4b64b1fcfbdd4a55a067/1981/
臺北市,周陳阿春,中國國民黨,1977,"臺北市體育會土風舞委員主任委員",https://councils.g0v.tw/councilors/info/38933d144b9f4b64b1fcfbdd4a55a067/1977/
臺北市,周陳阿春,中國國民黨,1973,"臺北市體育會土風舞委員主任委員",https://councils.g0v.tw/councilors/info/38933d144b9f4b64b1fcfbdd4a55a067/1973/
臺北市,周陳阿春,中國國民黨,1969,"臺北市體育會土風舞委員主任委員",https://councils.g0v.tw/councilors/info/38933d144b9f4b64b1fcfbdd4a55a067/1969/
臺中市,楊永昌,無黨籍,2010,臺中縣體育會/第20屆理事長|大甲鎮體育會/名譽主委,https://councils.g0v.tw/councilors/info/b845b9f291424a37a9a892ba14d6199c/2010/
新北市,楊春妹,中國國民黨,2010,新莊市體育委員會理事,https://councils.g0v.tw/councilors/info/a92f8afd0dd14c1f8902c4403cfd5059/2010/
新北市,陳明義,中國國民黨,2014,新北城市運動協會理事長,https://councils.g0v.tw/councilors/info/a9090a7a36a24fd19bb64cd9bf21d9f4/2014/
新北市,陳明義,中國國民黨,2014,新北籃球主委,https://councils.g0v.tw/councilors/info/a9090a7a36a24fd19bb64cd9bf21d9f4/2014/
新北市,王景源,,1998,土風舞、田徑主委,https://councils.g0v.tw/councilors/info/b90be33258b24e099750f5b1ec57ee60/1998/
新北市,王景源,,2002,土風舞、田徑主委,https://councils.g0v.tw/councilors/info/b90be33258b24e099750f5b1ec57ee60/2002/
新北市,王景源,,2006,土風舞、田徑主委,https://councils.g0v.tw/councilors/info/b90be33258b24e099750f5b1ec57ee60/2006/
高雄市,洪平朗,民主進步黨,2010,2.高雄市極限運動委員會主任委員,https://councils.g0v.tw/councilors/info/c253c3e4f4fc4ad298f817f790ca0169/2010/
新北市,何新傳,,1973,足球委員會主委,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1973/
新北市,何新傳,,1968,足球委員會主委,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1968/
新北市,何新傳,,1977,足球委員會主委,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1977/
新北市,何新傳,,1982,足球委員會主委,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1982/
基隆市,鄭怡信,中國國民黨,2009,．暖暖區體育會理事長,https://councils.g0v.tw/councilors/info/d4f2ed1440ad449f8bb67f89d59e5c2b/2009/
基隆市,沈義傳,中國國民黨,2009,．安樂區體育會理事長,https://councils.g0v.tw/councilors/info/04c29c04b04d41be983be7604137e240/2009/
宜蘭縣,邱嘉進,民主進步黨,2014,10.宜蘭縣青少年棒球發展協會理事長。,https://councils.g0v.tw/councilors/info/ba78c7f22daf47089c38b40c5daaa645/2014/
臺北市,林晉章,中國國民黨,2006,行政人員高考及格。台北市議會第六、七、八、九屆議員、經濟部商標評審、消基會監察人、國際獅子會總監、北市林姓宗親總會、青溪協會、台中縣同鄉會、工商經營研究社、青企社、發明人協會、圍棋文化協進會、朱園社區發展協會等理事長、溜冰、棒球委員會等主任委員。,https://councils.g0v.tw/councilors/info/a544111382944c819541f06fa210ff61/2006/
臺北市,林晉章,中國國民黨,2010,台北市議會第六、七、八、九、十屆議員、消基會監察人、國際獅子會總監、北市青溪、溜冰、棒球、圍棋、中縣同鄉會、發明人協會、工商經營社、林姓宗親會等理事長、台一國際專利商標事務所創辦人、全球地方議會議員論壇、台灣地方民意代表公益論壇發起人、台灣大學政治碩士在職專班肄業、後幹班76期、行政人員高考及格。,https://councils.g0v.tw/councilors/info/a544111382944c819541f06fa210ff61/2010/
臺北市,林奕華,中國國民黨,2002,臺北市直轄市議會第八屆議員、世新大學講師、中華民國世界土風舞總會理事長、救國團臺北市真善美聯誼會會長、臺北市讀經協會副理事長、連震東先生文教基金會副執行長、國防管理學院兼任教官、行政院陸委會副研究員、全球中國學聯第一屆副召集人、臺灣大學第三屆學生會會長。,https://councils.g0v.tw/councilors/info/e88ca11134b247549ac27195930f3086/2002/
臺北市,林奕華,中國國民黨,1998,世新大學講師、中華民國世界土風舞總會理事長、救國團臺北市真善美聯誼會會長、臺北市讀經協會副理事長、連震東先生文基金會副執行長、中華青年交流協會執行秘書、國防管理學院兼任教官、行政院大陸委員會港澳處副研究員、全球中國學聯第一屆副召集人、臺灣大學第三屆學生會會長、臺灣大學學生代表大會副議長。,https://councils.g0v.tw/councilors/info/e88ca11134b247549ac27195930f3086/1998/
