縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
新北市,許再恩,,1986,臺北縣後備憲兵、義警、義交協會顧問,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1986/
新北市,許再恩,,1982,臺北縣後備憲兵、義警、義交協會顧問,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1982/
新北市,許再恩,,1990,臺北縣後備憲兵、義警、義交協會顧問,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1990/
新北市,許再恩,,1994,臺北縣後備憲兵、義警、義交協會顧問,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1994/
新北市,許再恩,,1998,臺北縣後備憲兵、義警、義交協會顧問,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1998/
新北市,許再恩,,2002,臺北縣後備憲兵、義警、義交協會顧問,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/2002/
臺北市,徐明德,民主進步黨,1985,海軍總部工程隊建築士、臺北市後備軍人輔導組長、臺北市中山區新福里里長、臺灣區水管工業同業公會理事長、臺北市直轄市議會第三、四屆議員。,https://councils.g0v.tw/councilors/info/e80bb6e809df450a8729f6d061453d9d/1985/
臺北市,徐明德,民主進步黨,1985,海軍總部工程隊建築士、臺北市後備軍人輔導組長、臺北市中山區新福里里長、臺灣區水管工業同業公會理事長、臺北市直轄市議會第三、四屆議員。,https://councils.g0v.tw/councilors/info/e80bb6e809df450a8729f6d061453d9d/1985/
新北市,葉金火,,1951,中華民國軍人之友社理監事,https://councils.g0v.tw/councilors/info/432816b54760431e8f68f4e9cf29a7a3/1951/
新北市,葉金火,,1953,中華民國軍人之友社理監事,https://councils.g0v.tw/councilors/info/432816b54760431e8f68f4e9cf29a7a3/1953/
高雄市,朱信強,無黨籍,2010,（六）美濃後備軍人協會顧問,https://councils.g0v.tw/councilors/info/33774794c139463a9b64d14fd389715c/2010/
高雄市,朱信強,無黨籍,2010,（六）美濃後備軍人協會顧問,https://councils.g0v.tw/councilors/info/33774794c139463a9b64d14fd389715c/2010/
臺北市,陳健治,中國國民黨,1981,臺北市直轄市議會第一、二、三屆市議員、中國國民黨臺北市委員會第三、四屆委員、內湖區後備軍人輔導組長、內湖義消區團長、內湖義警中隊長。,https://councils.g0v.tw/councilors/info/ac330e755b39451eafa4309a096958a0/1981/
臺北市,陳健治,中國國民黨,1981,臺北市直轄市議會第一、二、三屆市議員、中國國民黨臺北市委員會第三、四屆委員、內湖區後備軍人輔導組長、內湖義消區團長、內湖義警中隊長。,https://councils.g0v.tw/councilors/info/ac330e755b39451eafa4309a096958a0/1981/
新北市,林家曲,,1964,新莊市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0f3d51d3be954477b8558f5efcdb99ce/1964/
新北市,林家曲,,1964,新莊市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0f3d51d3be954477b8558f5efcdb99ce/1964/
臺北市,王博文,無黨籍,1973,中國青年反共救國團松山區委員會委員、總幹事，松山區後備軍人輔導組組長、營長。,https://councils.g0v.tw/councilors/info/c4196f8f862a4739bb7dcef450581b90/1973/
臺北市,王博文,無黨籍,1973,中國青年反共救國團松山區委員會委員、總幹事，松山區後備軍人輔導組組長、營長。,https://councils.g0v.tw/councilors/info/c4196f8f862a4739bb7dcef450581b90/1973/
雲林縣,王清貴,中國國民黨,2009,南天宮管理委員會主任委員、國民黨第十區黨部委員、東勢鄉後備軍人輔導中心輔導組長、東勢鄉都市計畫委員、東勢鄉鄉民代表會第11.12屆代表、雲林縣民眾服務站常務理事、議會第12.13.14.15.16屆議員、雲林縣議會第十六屆議員。,https://councils.g0v.tw/councilors/info/c547660d35884b168950b960df63595f/2009/
雲林縣,王清貴,中國國民黨,2009,南天宮管理委員會主任委員、國民黨第十區黨部委員、東勢鄉後備軍人輔導中心輔導組長、東勢鄉都市計畫委員、東勢鄉鄉民代表會第11.12屆代表、雲林縣民眾服務站常務理事、議會第12.13.14.15.16屆議員、雲林縣議會第十六屆議員。,https://councils.g0v.tw/councilors/info/c547660d35884b168950b960df63595f/2009/
臺北市,林鈺祥,中國國民黨,1977,私立東吳大學講師、中區少棒聯盟理事、私立中國文化學院講師、臺北市議會第二屆議員、大安區後備軍人輔導組輔導員、義警大隊督導、消防顧問會顧問、臺北市硬式網球委員會主任委員、中國童子軍理事、團長。,https://councils.g0v.tw/councilors/info/3cd178f9c00f42319217cbf0f3679a52/1977/
臺北市,林鈺祥,中國國民黨,1977,私立東吳大學講師、中區少棒聯盟理事、私立中國文化學院講師、臺北市議會第二屆議員、大安區後備軍人輔導組輔導員、義警大隊督導、消防顧問會顧問、臺北市硬式網球委員會主任委員、中國童子軍理事、團長。,https://councils.g0v.tw/councilors/info/3cd178f9c00f42319217cbf0f3679a52/1977/
新北市,葉阿建,,1982,新莊後備軍人輔導中心督導員,https://councils.g0v.tw/councilors/info/43d390b0be9b477f8493f483d3a854ac/1982/
新北市,葉阿建,,1982,新莊後備軍人輔導中心督導員,https://councils.g0v.tw/councilors/info/43d390b0be9b477f8493f483d3a854ac/1982/
新北市,張娛樂,,1990,烏來鄉後備軍人輔導中心輔導員,https://councils.g0v.tw/councilors/info/86aa96807c4b432d96b6c6ed95c546db/1990/
新北市,張娛樂,,1986,烏來鄉後備軍人輔導中心輔導員,https://councils.g0v.tw/councilors/info/86aa96807c4b432d96b6c6ed95c546db/1986/
新北市,張娛樂,,1990,烏來鄉後備軍人輔導中心輔導員,https://councils.g0v.tw/councilors/info/86aa96807c4b432d96b6c6ed95c546db/1990/
新北市,張娛樂,,1986,烏來鄉後備軍人輔導中心輔導員,https://councils.g0v.tw/councilors/info/86aa96807c4b432d96b6c6ed95c546db/1986/
新北市,陳正雄,,1977,五股鄉後備軍人輔導中心督導員,https://councils.g0v.tw/councilors/info/71c495b966224e59b2ee49a2adc98bbc/1977/
新北市,陳正雄,,1977,五股鄉後備軍人輔導中心督導員,https://councils.g0v.tw/councilors/info/71c495b966224e59b2ee49a2adc98bbc/1977/
新北市,洪進益,,1973,後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/c1f23ca874e34d50b79731728d0f797a/1973/
新北市,洪進益,,1973,後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/c1f23ca874e34d50b79731728d0f797a/1973/
新北市,劉國烈,,1973,石門鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/9fef5717c5a94979b638d008173fd72c/1973/
新北市,劉國烈,,1977,石門鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/9fef5717c5a94979b638d008173fd72c/1977/
新北市,劉國烈,,1968,石門鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/9fef5717c5a94979b638d008173fd72c/1968/
新北市,劉國烈,,1973,石門鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/9fef5717c5a94979b638d008173fd72c/1973/
新北市,劉國烈,,1977,石門鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/9fef5717c5a94979b638d008173fd72c/1977/
新北市,劉國烈,,1968,石門鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/9fef5717c5a94979b638d008173fd72c/1968/
新北市,許正鴻,中國國民黨,2010,新店後備憲兵中心顧問,https://councils.g0v.tw/councilors/info/d036a30129074b2bb7081a1526a5dd9b/2010/
新北市,林水山,民主進步黨,2010,板橋市後備憲兵連絡中心,https://councils.g0v.tw/councilors/info/79a8aad9b8584893840634efad09b4a5/2010/
新北市,鄭綉瑛,,2006,臺北縣退伍軍人協會樹林婦聯會主委,https://councils.g0v.tw/councilors/info/3a3afdd33c4344a0a1c31d3120c8aea8/2006/
新北市,鄭綉瑛,,2006,臺北縣退伍軍人協會樹林婦聯會主委,https://councils.g0v.tw/councilors/info/3a3afdd33c4344a0a1c31d3120c8aea8/2006/
新北市,胡憲章,,1994,軍管區後備軍輔導幹部139期學員長,https://councils.g0v.tw/councilors/info/2c102661952a477683e363ca68e09923/1994/
新北市,林義仁,,1994,萬里鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/020954d232e444e2a509ccbba3ef25ea/1994/
新北市,林義仁,,1994,萬里鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/020954d232e444e2a509ccbba3ef25ea/1994/
新北市,劉盛良,,1977,新店市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0c5e4a3af0a74f8f9853993cdca59d68/1977/
新北市,劉盛良,,1986,新店市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0c5e4a3af0a74f8f9853993cdca59d68/1986/
新北市,劉盛良,,1982,新店市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0c5e4a3af0a74f8f9853993cdca59d68/1982/
新北市,劉盛良,,1977,新店市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0c5e4a3af0a74f8f9853993cdca59d68/1977/
新北市,劉盛良,,1986,新店市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0c5e4a3af0a74f8f9853993cdca59d68/1986/
新北市,劉盛良,,1982,新店市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/0c5e4a3af0a74f8f9853993cdca59d68/1982/
新北市,盧嘉辰,,1994,土城市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f421745cb8284b58bbeaac836a1c5a2d/1994/
新北市,盧嘉辰,,1998,土城市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f421745cb8284b58bbeaac836a1c5a2d/1998/
新北市,盧嘉辰,,1994,土城市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f421745cb8284b58bbeaac836a1c5a2d/1994/
新北市,盧嘉辰,,1998,土城市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f421745cb8284b58bbeaac836a1c5a2d/1998/
新北市,吳雪峰,,1986,板橋市後備軍人輔導中心顧問,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1986/
新北市,吳雪峰,,1990,板橋市後備軍人輔導中心顧問,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1990/
新北市,吳雪峰,,1986,板橋市後備軍人輔導中心顧問,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1986/
新北市,吳雪峰,,1990,板橋市後備軍人輔導中心顧問,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1990/
新北市,林孝光,,1986,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1986/
新北市,林孝光,,1990,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1990/
新北市,林孝光,,1994,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1994/
新北市,林孝光,,1998,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1998/
新北市,林孝光,,2002,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/2002/
新北市,林孝光,,1986,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1986/
新北市,林孝光,,1990,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1990/
新北市,林孝光,,1994,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1994/
新北市,林孝光,,1998,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/1998/
新北市,林孝光,,2002,三重市後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/f7657b7df9bb4cb98bd2fda64071bced/2002/
新北市,趙燕昭,,2006,板橋市後備軍人輔導中心主任。|板橋市關懷後備軍人協會理事長。,https://councils.g0v.tw/councilors/info/bf999d1ce98c4dac9c8c2b346c4f381c/2006/
新北市,趙燕昭,,2006,板橋市後備軍人輔導中心主任。|板橋市關懷後備軍人協會理事長。,https://councils.g0v.tw/councilors/info/bf999d1ce98c4dac9c8c2b346c4f381c/2006/
新北市,余有澄,,2002,土城後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/749a7b32a24d46348ca98fd3a213052b/2002/
新北市,余有澄,,2002,土城後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/749a7b32a24d46348ca98fd3a213052b/2002/
臺北市,郭石吉,中國國民黨,1994,臺北市直轄市議會第四、五、六屆議員、臺北市議會第五屆副議長、臺北市後備憲兵聯絡中心主任、臺北市郭氏宗親會理事長、醒吾商專兼任講師、郭欽定文教基金會董事長、臺北市推動社區發展協會理事長、郭元益雜誌發行人、郭元益食品關係企業董事長。,https://councils.g0v.tw/councilors/info/eedc4d5cc0124cc3bba602fc9ad0d30e/1994/
桃園縣,趙正宇,,2009,退伍軍人協會八德分會會長,https://councils.g0v.tw/councilors/info/eb78e413df0b4db591d56c9763508528/2009/
桃園縣,趙正宇,,2009,退伍軍人協會八德分會會長,https://councils.g0v.tw/councilors/info/eb78e413df0b4db591d56c9763508528/2009/
新北市,鄭逢時,,1968,團管區後備軍人發展委員,https://councils.g0v.tw/councilors/info/1026ba5fcc884d13a2e4e10707a2b5bb/1968/
新北市,鄭逢時,,1968,團管區後備軍人發展委員,https://councils.g0v.tw/councilors/info/1026ba5fcc884d13a2e4e10707a2b5bb/1968/
臺北市,羅世凱,中國國民黨,1981,國語實小、太平國小家長會會長、喬治中學、靜修女中教師、古亭區後備軍人輔導組長、臺北市兵役協會古亭區分會主任委員、臺北市直轄市議會第三屆議員。,https://councils.g0v.tw/councilors/info/842e8d93ba0d48c8861dc5ccbd92aab4/1981/
臺北市,羅世凱,中國國民黨,1977,國語實驗小學、太平國民小學家長會會長、私立喬治中學教員、私立靜修女中教員、臺北市古亭區後備軍人輔導組組長、臺北市兵役協會古亭區分會主任委員。,https://councils.g0v.tw/councilors/info/842e8d93ba0d48c8861dc5ccbd92aab4/1977/
臺北市,羅世凱,中國國民黨,1981,國語實小、太平國小家長會會長、喬治中學、靜修女中教師、古亭區後備軍人輔導組長、臺北市兵役協會古亭區分會主任委員、臺北市直轄市議會第三屆議員。,https://councils.g0v.tw/councilors/info/842e8d93ba0d48c8861dc5ccbd92aab4/1981/
臺北市,羅世凱,中國國民黨,1977,國語實驗小學、太平國民小學家長會會長、私立喬治中學教員、私立靜修女中教員、臺北市古亭區後備軍人輔導組組長、臺北市兵役協會古亭區分會主任委員。,https://councils.g0v.tw/councilors/info/842e8d93ba0d48c8861dc5ccbd92aab4/1977/
新北市,江清秀,,1986,板橋市後備軍人輔導中心輔導員,https://councils.g0v.tw/councilors/info/44fa656c3f17489a88a9736c4784b271/1986/
新北市,江清秀,,1986,板橋市後備軍人輔導中心輔導員,https://councils.g0v.tw/councilors/info/44fa656c3f17489a88a9736c4784b271/1986/
臺北市,黃義清,中國國民黨,1994,臺北市直轄市議會第四、五、六屆議員、臺北市景美後備軍人輔導中心主任、臺北市景美區改善民俗實踐委員會會長、臺北市仁德國際獅子會第五屆會長、救國團景美區團務委員會常務委員、中國國民黨台北市黨部景美區黨部常委、小組長。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1994/
臺北市,黃義清,中國國民黨,1985,國功建設、國弘實業公司董事長、國弘建設公司總經理、景美區改善民俗實踐委員會會長、救國團臺北市景美區團務委員會常務委員、臺北市景美區後備軍人輔導中心主任，臺北市直轄市第四屆議員。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1985/
臺北市,黃義清,中國國民黨,1981,臺北市仁德國際獅子會會長、國際獅子會300A區16團主任秘書、景美區後備軍人輔導中心秘書、臺北市籃球委員會副主任委員、臺北市釣魚協會萬隆小組組長。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1981/
臺北市,黃義清,中國國民黨,1994,臺北市直轄市議會第四、五、六屆議員、臺北市景美後備軍人輔導中心主任、臺北市景美區改善民俗實踐委員會會長、臺北市仁德國際獅子會第五屆會長、救國團景美區團務委員會常務委員、中國國民黨台北市黨部景美區黨部常委、小組長。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1994/
臺北市,黃義清,中國國民黨,1985,國功建設、國弘實業公司董事長、國弘建設公司總經理、景美區改善民俗實踐委員會會長、救國團臺北市景美區團務委員會常務委員、臺北市景美區後備軍人輔導中心主任，臺北市直轄市第四屆議員。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1985/
臺北市,黃義清,中國國民黨,1981,臺北市仁德國際獅子會會長、國際獅子會300A區16團主任秘書、景美區後備軍人輔導中心秘書、臺北市籃球委員會副主任委員、臺北市釣魚協會萬隆小組組長。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1981/
新北市,陳一郎,,1990,新店後備軍人輔導中心組長、召集人,https://councils.g0v.tw/councilors/info/c357fe75caee4efe8ffcd92da79f80fd/1990/
新北市,陳一郎,,1990,新店後備軍人輔導中心組長、召集人,https://councils.g0v.tw/councilors/info/c357fe75caee4efe8ffcd92da79f80fd/1990/
臺北市,羅文富,中國國民黨,1985,臺北市直轄市議會第一、二、三、四屆議員、士林區後備軍人輔導中心主任、臺北市消防協會及餐飲業工會顧問、輝鴻交通公司董事長。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1985/
臺北市,羅文富,中國國民黨,1981,臺北市直轄市議會第一、二、三屆議員、士林區後備軍人輔導中心主任、天母育樂公司董事長、慶福沙石公司董事長、輝鴻交通公司董事長。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1981/
臺北市,羅文富,中國國民黨,1977,士林區後備軍人輔導中心主任、天母育樂公司董事長、輝鴻交通公司董事長、慶福砂石公司董事長、臺北市第一、二屆議員。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1977/
臺北市,羅文富,中國國民黨,1973,士林區後備軍人輔導組長，刑事、巡官等廿餘年，臺北市第一屆議會議員。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1973/
臺北市,羅文富,中國國民黨,1985,臺北市直轄市議會第一、二、三、四屆議員、士林區後備軍人輔導中心主任、臺北市消防協會及餐飲業工會顧問、輝鴻交通公司董事長。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1985/
臺北市,羅文富,中國國民黨,1981,臺北市直轄市議會第一、二、三屆議員、士林區後備軍人輔導中心主任、天母育樂公司董事長、慶福沙石公司董事長、輝鴻交通公司董事長。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1981/
臺北市,羅文富,中國國民黨,1977,士林區後備軍人輔導中心主任、天母育樂公司董事長、輝鴻交通公司董事長、慶福砂石公司董事長、臺北市第一、二屆議員。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1977/
臺北市,羅文富,中國國民黨,1973,士林區後備軍人輔導組長，刑事、巡官等廿餘年，臺北市第一屆議會議員。,https://councils.g0v.tw/councilors/info/3f9a0895af594c1bbea9f7da7af52664/1973/
新北市,洪一平,,1994,永和市後備軍人後備中心秘書,https://councils.g0v.tw/councilors/info/008b2861de72424591433daf38ebca20/1994/
新北市,洪一平,,1994,永和市後備軍人後備中心秘書,https://councils.g0v.tw/councilors/info/008b2861de72424591433daf38ebca20/1994/
彰化縣,唐鎮林,,2009,花壇鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/c14f66eb06824574ae05930bf8b4a087/2009/
彰化縣,唐鎮林,,2009,花壇鄉後備軍人輔導中心主任,https://councils.g0v.tw/councilors/info/c14f66eb06824574ae05930bf8b4a087/2009/
新北市,劉新龍,,2006,新莊後備軍人輔導中心區秘書,https://councils.g0v.tw/councilors/info/17d918c6c70e436e910bf96aad4a188a/2006/
新北市,劉新龍,,2006,新莊後備軍人輔導中心區秘書,https://councils.g0v.tw/councilors/info/17d918c6c70e436e910bf96aad4a188a/2006/
新北市,陳茂正,,1986,新莊後備軍人輔導組長,https://councils.g0v.tw/councilors/info/95501859352a42069b45a922e009d5bd/1986/
新北市,陳茂正,,1982,新莊後備軍人輔導組長,https://councils.g0v.tw/councilors/info/95501859352a42069b45a922e009d5bd/1982/
新北市,陳茂正,,1986,新莊後備軍人輔導組長,https://councils.g0v.tw/councilors/info/95501859352a42069b45a922e009d5bd/1986/
新北市,陳茂正,,1982,新莊後備軍人輔導組長,https://councils.g0v.tw/councilors/info/95501859352a42069b45a922e009d5bd/1982/
雲林縣,陳河山,中國國民黨,2009,鐵路局台北機廠10年、福懋興業助理員4年、秀躍公司2年、林內鄉14.15屆鄉民代表、林內鄉13.14屆鄉長、全國鄉鎮市長聯誼總會副總會長、雲林縣鄉鎮市長聯誼會會長、林內鄉後備軍人輔導中心主任、正修科技大學電子工程科肄業二年、雲科大事業經營管理班第一期結業。,https://councils.g0v.tw/councilors/info/8f20846e50c6486a9adcf5246d6bac04/2009/
雲林縣,陳河山,中國國民黨,2009,鐵路局台北機廠10年、福懋興業助理員4年、秀躍公司2年、林內鄉14.15屆鄉民代表、林內鄉13.14屆鄉長、全國鄉鎮市長聯誼總會副總會長、雲林縣鄉鎮市長聯誼會會長、林內鄉後備軍人輔導中心主任、正修科技大學電子工程科肄業二年、雲科大事業經營管理班第一期結業。,https://councils.g0v.tw/councilors/info/8f20846e50c6486a9adcf5246d6bac04/2009/
