縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
金門縣,謝東龍,無黨籍,2009,協成兄弟有限公司董事長,https://councils.g0v.tw/councilors/info/e3ca16ba224a40d08ac4e4958ca17b5d/2009/
金門縣,謝東龍,中國國民黨,2014,協成兄弟有限公司董事長,https://councils.g0v.tw/councilors/info/e3ca16ba224a40d08ac4e4958ca17b5d/2014/
金門縣,謝東龍,無黨籍,2009,將臺實業有限公司總經理|協成兄弟有限公司董事長,https://councils.g0v.tw/councilors/info/e3ca16ba224a40d08ac4e4958ca17b5d/2009/
金門縣,謝東龍,中國國民黨,2014,將臺實業有限公司總經理|協成兄弟有限公司董事長,https://councils.g0v.tw/councilors/info/e3ca16ba224a40d08ac4e4958ca17b5d/2014/
金門縣,周子傑,無黨籍,2009,陽明菜館負責人,https://councils.g0v.tw/councilors/info/f5d33b558e5b4629b7528a73af5e87ef/2009/
金門縣,周子傑,中國國民黨,2014,陽明菜館負責人,https://councils.g0v.tw/councilors/info/f5d33b558e5b4629b7528a73af5e87ef/2014/
金門縣,洪鴻斌,中國國民黨,2014,金宏興海運負責人|翔贊航運負責人,https://councils.g0v.tw/councilors/info/223b2ca8c2bf43adb6dd4299f876c093/2014/
連江縣,張永江,無黨籍,2009,"1. 航運公司經理",https://councils.g0v.tw/councilors/info/d3e0396394f2410c9617dd9f93d8fefe/2009/
連江縣,張永江,無黨籍,2014,"1. 航運公司經理",https://councils.g0v.tw/councilors/info/d3e0396394f2410c9617dd9f93d8fefe/2014/
新北市,蔡文地,,1973,永勝化工廠負責人,https://councils.g0v.tw/councilors/info/ed81426c919f438982a2788c89cd62f6/1973/
新北市,蔡文地,,1977,永勝化工廠負責人,https://councils.g0v.tw/councilors/info/ed81426c919f438982a2788c89cd62f6/1977/
澎湖縣,張再興,無黨團結聯盟,2014,台灣省國內輪船商業同業公會聯合會理事長|高雄市國內輪船商業同業公會理事長|高雄市商業會理事長,https://councils.g0v.tw/councilors/info/288e9d9743ba4366b6facdbe2d762432/2014/
澎湖縣,張再興,無黨團結聯盟,2014,澎湖航業股份有限公司董事長|力安船舶貨物裝卸承攬股份有限公司董事長,https://councils.g0v.tw/councilors/info/288e9d9743ba4366b6facdbe2d762432/2014/
澎湖縣,張再興,無黨團結聯盟,2014,澎湖航業股份有限公司董事長|力安船舶貨物裝卸承攬股份有限公司董事長,https://councils.g0v.tw/councilors/info/288e9d9743ba4366b6facdbe2d762432/2014/
新北市,陳福山,,1973,臺產貨物檢定公證有限公司董事長|聯億公證有限公司董事長,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1973/
新北市,陳福山,,1968,臺產貨物檢定公證有限公司董事長|聯億公證有限公司董事長,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1968/
新北市,陳福山,,1977,臺產貨物檢定公證有限公司董事長|聯億公證有限公司董事長,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1977/
新北市,陳福山,,1973,金志山銀樓負責人,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1973/
新北市,陳福山,,1968,金志山銀樓負責人,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1968/
新北市,陳福山,,1977,金志山銀樓負責人,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1977/
新北市,陳福山,,1973,臺產貨物檢定公證有限公司董事長|聯億公證有限公司董事長,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1973/
新北市,陳福山,,1968,臺產貨物檢定公證有限公司董事長|聯億公證有限公司董事長,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1968/
新北市,陳福山,,1977,臺產貨物檢定公證有限公司董事長|聯億公證有限公司董事長,https://councils.g0v.tw/councilors/info/80c2495ccd4e47e085375401edc5ff30/1977/
宜蘭縣,張建榮,中國國民黨,2009,(三)宜蘭縣商業總會理事長,https://councils.g0v.tw/councilors/info/1c4ca1fa0b4e433c973b1f3a52460c51/2009/
宜蘭縣,張建榮,中國國民黨,2014,6.宜蘭縣商業總會理事長。,https://councils.g0v.tw/councilors/info/1c4ca1fa0b4e433c973b1f3a52460c51/2014/
新北市,蔡金鐘,,1955,煤礦公司職員、總經理,https://councils.g0v.tw/councilors/info/2ac02291a56142acbac0e305425d59f1/1955/
新北市,蔡金鐘,,1958,煤礦公司職員、總經理,https://councils.g0v.tw/councilors/info/2ac02291a56142acbac0e305425d59f1/1958/
新北市,蔡金鐘,,1961,煤礦公司職員、總經理,https://councils.g0v.tw/councilors/info/2ac02291a56142acbac0e305425d59f1/1961/
新北市,蔡金鐘,,1964,煤礦公司職員、總經理,https://councils.g0v.tw/councilors/info/2ac02291a56142acbac0e305425d59f1/1964/
新北市,蔡金鐘,,1946,煤礦公司職員、總經理,https://councils.g0v.tw/councilors/info/2ac02291a56142acbac0e305425d59f1/1946/
臺北市,賴素如,中國國民黨,1998,律師高考及格、社教館家庭教育中心榮譽輔導員、生活英語教室班主任、北投區調解委員、私立光武工商專科學校講師、北投區公所法律諮詢義務律師、北投、士林區民眾服務社法律諮詢義務律師、陽明山同濟會理事、賴素如律師事務所負責人,https://councils.g0v.tw/councilors/info/ed46ba38874143de9d1383ddf7821d05/1998/
臺北市,賴素如,中國國民黨,2010,臺北市第八、九、十屆市議員；總統府法律顧問；國家文化總會副祕書長；國民黨中常委；國民黨文傳會副主委兼文宣部主任；馬蕭競選總部法律諮詢中心負責人；馬蕭政權移交小組執行秘書；文化大學兼任助理教授；文化大學校友總會副理事長；輔仁大學校友會常務理事。,https://councils.g0v.tw/councilors/info/ed46ba38874143de9d1383ddf7821d05/2010/
新北市,鄭登文,,1982,冠泰建設董事長,https://councils.g0v.tw/councilors/info/5137d739b69a463ca1933eefc3854e1f/1982/
新北市,鄭登文,,1982,民昇汽車商行負責人,https://councils.g0v.tw/councilors/info/5137d739b69a463ca1933eefc3854e1f/1982/
新北市,鄭登文,,1982,保家裕建設有限公司常務董事,https://councils.g0v.tw/councilors/info/5137d739b69a463ca1933eefc3854e1f/1982/
高雄市,林義迪,中國國民黨,2010,高雄縣縫紉商業同業公會理事長,https://councils.g0v.tw/councilors/info/4ed9d23b1ce44057a3218c345c4a4e88/2010/
桃園縣,李訓求,,2009,啟榮機械公司負責人,https://councils.g0v.tw/councilors/info/efc984a471434c2d80614bf116e74bdf/2009/
桃園縣,李訓求,,2009,啟榮機械公司負責人,https://councils.g0v.tw/councilors/info/efc984a471434c2d80614bf116e74bdf/2009/
新北市,林玉生,,1968,富士大飯店董事長,https://councils.g0v.tw/councilors/info/5f7be072886b420596faf74983678ad5/1968/
新北市,林玉生,,1977,富士大飯店董事長,https://councils.g0v.tw/councilors/info/5f7be072886b420596faf74983678ad5/1977/
新北市,林玉生,,1968,遠東遊覽汽車公司常務監察|遠東遊覽汽車公司總經理|培基交通公司總經理,https://councils.g0v.tw/councilors/info/5f7be072886b420596faf74983678ad5/1968/
新北市,林玉生,,1977,遠東遊覽汽車公司常務監察|遠東遊覽汽車公司總經理|培基交通公司總經理,https://councils.g0v.tw/councilors/info/5f7be072886b420596faf74983678ad5/1977/
新北市,林詩仁,,1953,以及南華公司總經理,https://councils.g0v.tw/councilors/info/55c7d2dbffc344218a4f98ff8f6d6556/1953/
新北市,廖秀雄,,1986,8.八堵礦工醫院董事長,https://councils.g0v.tw/councilors/info/0f9f4cda0ce5466e8267de3d5cbda96c/1986/
新北市,廖秀雄,,1990,8.八堵礦工醫院董事長,https://councils.g0v.tw/councilors/info/0f9f4cda0ce5466e8267de3d5cbda96c/1990/
新北市,廖秀雄,,2002,8.八堵礦工醫院董事長,https://councils.g0v.tw/councilors/info/0f9f4cda0ce5466e8267de3d5cbda96c/2002/
新北市,廖秀雄,,2006,8.八堵礦工醫院董事長,https://councils.g0v.tw/councilors/info/0f9f4cda0ce5466e8267de3d5cbda96c/2006/
新北市,廖秀雄,中國國民黨,2010,8.八堵礦工醫院董事長,https://councils.g0v.tw/councilors/info/0f9f4cda0ce5466e8267de3d5cbda96c/2010/
臺北市,紀榮治,中國國民黨,1973,臺北市第一屆議會議員、臺北市商業會理事、臺北市糖商公會理事長、雙園國際獅子會會長。,https://councils.g0v.tw/councilors/info/db280469164e4f918913d5401fe9b995/1973/
新北市,丁雲霖,,1951,臺灣日光燈公司董事長,https://councils.g0v.tw/councilors/info/2c137956082046098287e7766f3aa59b/1951/
新北市,丁雲霖,,1953,臺灣日光燈公司董事長,https://councils.g0v.tw/councilors/info/2c137956082046098287e7766f3aa59b/1953/
新北市,丁雲霖,,1951,復興橡膠工業公司|臺灣日光燈公司董事長,https://councils.g0v.tw/councilors/info/2c137956082046098287e7766f3aa59b/1951/
新北市,丁雲霖,,1953,復興橡膠工業公司|臺灣日光燈公司董事長,https://councils.g0v.tw/councilors/info/2c137956082046098287e7766f3aa59b/1953/
臺北市,陳勝宏,無黨籍,1981,臺北市直轄市議會第三屆議員、陽明山信用合作社理事長、臺灣華嶠貿易公司董事長、瑞昶貿易公司常務理事、臺北市百齡獅子會會長。,https://councils.g0v.tw/councilors/info/fa5ba3b9a4f94f7abee5ee80ef6122f0/1981/
臺北市,陳勝宏,無黨籍,1977,瑞昶貿易公司常務理事、陽明山信用合作社理事、臺灣華嶠貿易公司董事長。,https://councils.g0v.tw/councilors/info/fa5ba3b9a4f94f7abee5ee80ef6122f0/1977/
臺北市,陳勝宏,民主進步黨,1985,臺北市直轄市議會第三、四屆議員、臺灣華嶠貿易股份有限公司、陽明山信用合作社理事主席、中華民國信用合作社監事主席、合作金庫常務理事。,https://councils.g0v.tw/councilors/info/fa5ba3b9a4f94f7abee5ee80ef6122f0/1985/
臺北市,陳勝宏,無黨籍,1981,臺北市直轄市議會第三屆議員、陽明山信用合作社理事長、臺灣華嶠貿易公司董事長、瑞昶貿易公司常務理事、臺北市百齡獅子會會長。,https://councils.g0v.tw/councilors/info/fa5ba3b9a4f94f7abee5ee80ef6122f0/1981/
臺北市,陳勝宏,無黨籍,1977,瑞昶貿易公司常務理事、陽明山信用合作社理事、臺灣華嶠貿易公司董事長。,https://councils.g0v.tw/councilors/info/fa5ba3b9a4f94f7abee5ee80ef6122f0/1977/
新北市,游文貴,,1986,唐榮機械公司秘書,https://councils.g0v.tw/councilors/info/b716d7829a46423b95d908a650c95df2/1986/
新北市,游文貴,,1982,唐榮機械公司秘書,https://councils.g0v.tw/councilors/info/b716d7829a46423b95d908a650c95df2/1982/
新北市,許再恩,,1973,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1973/
新北市,許再恩,,1986,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1986/
新北市,許再恩,,1982,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1982/
新北市,許再恩,,1990,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1990/
新北市,許再恩,,1994,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1994/
新北市,許再恩,,1998,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1998/
新北市,許再恩,,2002,財團法人青潭坑文教公益基金會董事長,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/2002/
新北市,許再恩,,1973,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1973/
新北市,許再恩,,1986,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1986/
新北市,許再恩,,1982,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1982/
新北市,許再恩,,1990,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1990/
新北市,許再恩,,1994,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1994/
新北市,許再恩,,1998,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/1998/
新北市,許再恩,,2002,長豐工程股份有限公司董事兼經理,https://councils.g0v.tw/councilors/info/f4ad9883429a4968b3a04e0f4b824c6b/2002/
新北市,陳義芬,,1946,礦業公司董事長,https://councils.g0v.tw/councilors/info/fd7c07f547d541aeafda78879027e2ac/1946/
新北市,陳義芬,,1946,礦業公司董事長,https://councils.g0v.tw/councilors/info/fd7c07f547d541aeafda78879027e2ac/1946/
臺北市,闕河源,中國國民黨,1977,南港興運公司經理、良固工程公司董事。,https://councils.g0v.tw/councilors/info/83aefb269fc741ed9ac600d71ce34143/1977/
臺北市,闕河源,中國國民黨,1985,南港鎮鎮民代表、臺北市直轄市議會第三屆議員、南港興運公司經理、品建機械公司總經理、大有巴士公司副總經理。,https://councils.g0v.tw/councilors/info/83aefb269fc741ed9ac600d71ce34143/1985/
新北市,陳松霖,,1951,中國化學製藥公司董事,https://councils.g0v.tw/councilors/info/43afac83cc154bac8cb5fe767ae26d5d/1951/
新北市,鄭通順,,1951,世新塑膠公司董事長,https://councils.g0v.tw/councilors/info/c9bb83707865421f95b29815b30e9302/1951/
新北市,鄭通順,,1953,世新塑膠公司董事長,https://councils.g0v.tw/councilors/info/c9bb83707865421f95b29815b30e9302/1953/
新北市,鄭通順,,1955,世新塑膠公司董事長,https://councils.g0v.tw/councilors/info/c9bb83707865421f95b29815b30e9302/1955/
新北市,鄭通順,,1951,世新塑膠公司董事長,https://councils.g0v.tw/councilors/info/c9bb83707865421f95b29815b30e9302/1951/
新北市,鄭通順,,1953,世新塑膠公司董事長,https://councils.g0v.tw/councilors/info/c9bb83707865421f95b29815b30e9302/1953/
新北市,鄭通順,,1955,世新塑膠公司董事長,https://councils.g0v.tw/councilors/info/c9bb83707865421f95b29815b30e9302/1955/
新北市,蘇春濤,,1951,振興煤礦公司董事長,https://councils.g0v.tw/councilors/info/8f3ab39d09ab4837a46b97f2fcd9ea73/1951/
新北市,蘇春濤,,1951,振興煤礦公司董事長,https://councils.g0v.tw/councilors/info/8f3ab39d09ab4837a46b97f2fcd9ea73/1951/
臺北市,徐明德,無黨籍,1981,臺灣區水管工程工業同業公會理事長、中山區新福里里長、昶順企業公司總經理、臺北市直轄市議會第三屆議員。,https://councils.g0v.tw/councilors/info/e80bb6e809df450a8729f6d061453d9d/1981/
臺北市,徐明德,無黨籍,1977,臺灣區水管工程工業同業公會理事長、中山區新福里里長、昶順企業有限公司總經理。,https://councils.g0v.tw/councilors/info/e80bb6e809df450a8729f6d061453d9d/1977/
新北市,張水圳,,1951,大坪農場董事長,https://councils.g0v.tw/councilors/info/ab8262f6336e4bdb90119a808ea5edee/1951/
臺北市,林鴻基,中國國民黨,1981,臺北市會計學會理事、內湖國中家長會會長、指南客運公司協理、內湖區排球委員會主任委員、西北獅子會財委會召集人。,https://councils.g0v.tw/councilors/info/0ca01f49a7454543adc4adbfb501d059/1981/
臺北市,林利錟,中國國民黨,1981,中央黨部幹事、臺北市直轄市議會第一、二、三屆議員、臺北市黨部候補委員、市議會黨團書記、彰化中學教師、文化大學兼課、伊利、仁廉企業公司董事長。,https://councils.g0v.tw/councilors/info/0d24f69217444f08b3a69745e44e811b/1981/
臺北市,林利錟,中國國民黨,1981,中央黨部幹事、臺北市直轄市議會第一、二、三屆議員、臺北市黨部候補委員、市議會黨團書記、彰化中學教師、文化大學兼課、伊利、仁廉企業公司董事長。,https://councils.g0v.tw/councilors/info/0d24f69217444f08b3a69745e44e811b/1981/
新北市,謝隆盛,,1973,四海工專董事長,https://councils.g0v.tw/councilors/info/c6ff54ac1739405098763e176706e55a/1973/
新北市,謝隆盛,,1977,四海工專董事長,https://councils.g0v.tw/councilors/info/c6ff54ac1739405098763e176706e55a/1977/
新北市,謝隆盛,,1973,大同公司秘書|宏國建設公司經理,https://councils.g0v.tw/councilors/info/c6ff54ac1739405098763e176706e55a/1973/
新北市,謝隆盛,,1977,大同公司秘書|宏國建設公司經理,https://councils.g0v.tw/councilors/info/c6ff54ac1739405098763e176706e55a/1977/
臺北市,蔣乃辛,中國國民黨,1981,臺北市工礦檢查所檢查員、金山彩色印刷公司主任、臺北市政府工務局新建工程處幫工程司。,https://councils.g0v.tw/councilors/info/9db6f02b37e148a5adc52e492638bb26/1981/
臺北市,趙少康,中國國民黨,1981,臺灣大學農機工程學系副教授、中央研究訪問學人、翠柏公司總工程師、美國克雷蒙遜大學機械工程研究所研究助理、經濟部國貿局專員。,https://councils.g0v.tw/councilors/info/539e0b058409425fa56a9236ffa814eb/1981/
新北市,林家曲,,1964,臺北縣汽車貨運商業公會理事長,https://councils.g0v.tw/councilors/info/0f3d51d3be954477b8558f5efcdb99ce/1964/
新北市,林家曲,,1964,二重關係企業公司總經理,https://councils.g0v.tw/councilors/info/0f3d51d3be954477b8558f5efcdb99ce/1964/
新北市,曾義尚,,1973,神輪機車有限公司董事長|私立慈航中學董事長,https://councils.g0v.tw/councilors/info/9a7fc4d6059245858afd9d24732f37a0/1973/
新北市,曾義尚,,1977,神輪機車有限公司董事長|私立慈航中學董事長,https://councils.g0v.tw/councilors/info/9a7fc4d6059245858afd9d24732f37a0/1977/
新北市,曾義尚,,1973,神輪機車有限公司董事長,https://councils.g0v.tw/councilors/info/9a7fc4d6059245858afd9d24732f37a0/1973/
新北市,曾義尚,,1977,神輪機車有限公司董事長,https://councils.g0v.tw/councilors/info/9a7fc4d6059245858afd9d24732f37a0/1977/
新北市,林阿仁,,1958,臺北縣米穀商業同業公會會員代表,https://councils.g0v.tw/councilors/info/9b8e0abbdd134fde804cb5524cce031e/1958/
新北市,林阿仁,,1961,臺北縣米穀商業同業公會會員代表,https://councils.g0v.tw/councilors/info/9b8e0abbdd134fde804cb5524cce031e/1961/
新北市,林阿仁,,1958,中視建設股份有限公司董事長,https://councils.g0v.tw/councilors/info/9b8e0abbdd134fde804cb5524cce031e/1958/
新北市,林阿仁,,1961,中視建設股份有限公司董事長,https://councils.g0v.tw/councilors/info/9b8e0abbdd134fde804cb5524cce031e/1961/
新北市,林阿仁,,1958,中視建設股份有限公司董事長,https://councils.g0v.tw/councilors/info/9b8e0abbdd134fde804cb5524cce031e/1958/
新北市,林阿仁,,1961,中視建設股份有限公司董事長,https://councils.g0v.tw/councilors/info/9b8e0abbdd134fde804cb5524cce031e/1961/
新北市,鄭金塗,,1951,永和運輸公司董事長,https://councils.g0v.tw/councilors/info/c05ba5b0800244adb41dc73eeabdb8a4/1951/
新北市,鄭金塗,,1951,永和運輸公司董事長,https://councils.g0v.tw/councilors/info/c05ba5b0800244adb41dc73eeabdb8a4/1951/
新北市,楊林貴美,,1986,寶來中和證券雙和分公司總經理|寶來中和證券土城分公司總經理,https://councils.g0v.tw/councilors/info/1776b11400c0470aac964081125b84fc/1986/
新北市,楊林貴美,,1982,寶來中和證券雙和分公司總經理|寶來中和證券土城分公司總經理,https://councils.g0v.tw/councilors/info/1776b11400c0470aac964081125b84fc/1982/
臺北市,賴張珠玉,中國國民黨,1969,訓導主任、主任委員、顧問、董事長、婦女大隊長、臺北縣第三、四、五、六屆議員、臺北市臨時議會議員。,https://councils.g0v.tw/councilors/info/844ae2075e5d4264af8c6d892a5f261f/1969/
臺北市,廖東城,中國國民黨,1969,總經理、董事長、理事長、常務理事。,https://councils.g0v.tw/councilors/info/6e1e7db808e348078bb723cc5a062034/1969/
臺北市,葉生進,中國國民黨,1969,播音員、臺北市省轄市議會第四、五、六屆議員、經理、董事長、總經理。,https://councils.g0v.tw/councilors/info/95e215577454494e9f6024f2544f9004/1969/
花蓮縣,龔文俊,中國國民黨,2009,8、現任精鵠股份有限公司董事長,https://councils.g0v.tw/councilors/info/cc78eb37fb4c47abbff1bf587bf4a627/2009/
花蓮縣,龔文俊,中國國民黨,2009,6、現任蓮貞SPF無特定病源豬場負責人,https://councils.g0v.tw/councilors/info/cc78eb37fb4c47abbff1bf587bf4a627/2009/
花蓮縣,龔文俊,中國國民黨,2009,8、現任精鵠股份有限公司董事長,https://councils.g0v.tw/councilors/info/cc78eb37fb4c47abbff1bf587bf4a627/2009/
新北市,鄭水枝,,1964,中央電影事業股份有限公司董事長,https://councils.g0v.tw/councilors/info/a8a7ac92273c40268ec1c5fb84448fd4/1964/
新北市,鄭水枝,,1964,中央電影事業股份有限公司董事長,https://councils.g0v.tw/councilors/info/a8a7ac92273c40268ec1c5fb84448fd4/1964/
嘉義縣,蔡文基,,2009,二、台北農產運銷(股)公司董事。,https://councils.g0v.tw/councilors/info/ef2e170521754870a8f1cc4b101434bc/2009/
新竹縣,吳寀璇,無黨籍,2009,新豐十圓饗美食負責人。,https://councils.g0v.tw/councilors/info/19d8c43f6b43420687d80af37f1505d5/2009/
臺北市,陳雪芬,中國國民黨,1994,七十年律師高考及格。司法官特考及格。前臺北平民法律服務中心主任。陳雪芬律師事務所負責人。臺北市直轄市議會第六屆議員。,https://councils.g0v.tw/councilors/info/f0632ae8a7054eb290b051dbcc01c515/1994/
臺北市,陳秀惠,民主進步黨,1998,主婦聯盟創會董事長。反核運動參與十餘年。第二、三屆民進黨不分區國大代表。民進黨婦女部首任執行長。社區婦女協會創會理事長、承辦南港婦女服務中心。臺北市婦權會委員。首創「愛心商店」推動社區治安會議。十八年從事社會公益事業的義工。,https://councils.g0v.tw/councilors/info/1198d8abecf64313a2cf607c9f62ac1a/1998/
新北市,徐秀廷,,1982,東桂機構關係企業董事長,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1982/
新北市,徐秀廷,,1986,東桂機構關係企業董事長,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1986/
新北市,徐秀廷,,1990,東桂機構關係企業董事長,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1990/
新北市,徐秀廷,,1994,東桂機構關係企業董事長,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1994/
新北市,徐秀廷,,1998,東桂機構關係企業董事長,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1998/
新北市,徐秀廷,,1982,海山證券公司常務董事,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1982/
新北市,徐秀廷,,1986,海山證券公司常務董事,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1986/
新北市,徐秀廷,,1990,海山證券公司常務董事,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1990/
新北市,徐秀廷,,1994,海山證券公司常務董事,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1994/
新北市,徐秀廷,,1998,海山證券公司常務董事,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1998/
新北市,陳瓊霖,,1973,三重客運公司常務監察人,https://councils.g0v.tw/councilors/info/b2bed9639c514ad9a1a6d8033681151b/1973/
新北市,翁永裕,,1973,翁裕美製飴廠負責人,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1973/
新北市,翁永裕,,1968,翁裕美製飴廠負責人,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1968/
新北市,翁永裕,,1958,翁裕美製飴廠負責人,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1958/
新北市,翁永裕,,1964,翁裕美製飴廠負責人,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1964/
新北市,林來進,,1973,進益建材行負責人|幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1973/
新北市,林來進,,1968,進益建材行負責人|幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1968/
新北市,林來進,,1977,進益建材行負責人|幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1977/
新北市,林來進,,1958,進益建材行負責人|幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1958/
新北市,林來進,,1973,幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1973/
新北市,林來進,,1968,幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1968/
新北市,林來進,,1977,幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1977/
新北市,林來進,,1958,幸德建設企業股份有限公司負責人,https://councils.g0v.tw/councilors/info/3c3193f70d2b480897db8034c76974f5/1958/
新北市,陳正雄,,1977,承安實業股份有限公司董事長|北闔建設股份有限公司董事長|南開建設股份有限公司董事長,https://councils.g0v.tw/councilors/info/71c495b966224e59b2ee49a2adc98bbc/1977/
新北市,陳正雄,,1977,承安實業股份有限公司董事長|北闔建設股份有限公司董事長|南開建設股份有限公司董事長,https://councils.g0v.tw/councilors/info/71c495b966224e59b2ee49a2adc98bbc/1977/
