縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
嘉義縣,蔡文基,,2009,四、嘉南農田水利會會務委員。 ,https://councils.g0v.tw/councilors/info/ef2e170521754870a8f1cc4b101434bc/2009/
嘉義縣,蔡文基,,2009,四、嘉南農田水利會會務委員。 ,https://councils.g0v.tw/councilors/info/ef2e170521754870a8f1cc4b101434bc/2009/
新北市,徐秀廷,,1982,板橋市農會會員代表,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1982/
新北市,徐秀廷,,1986,板橋市農會會員代表,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1986/
新北市,徐秀廷,,1990,板橋市農會會員代表,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1990/
新北市,徐秀廷,,1994,板橋市農會會員代表,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1994/
新北市,徐秀廷,,1998,板橋市農會會員代表,https://councils.g0v.tw/councilors/info/9b846261714b4cccbf232e05fa6472a4/1998/
新北市,翁永裕,,1973,農會代表,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1973/
新北市,翁永裕,,1968,農會代表,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1968/
新北市,翁永裕,,1958,農會代表,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1958/
新北市,翁永裕,,1964,農會代表,https://councils.g0v.tw/councilors/info/c176b9bf176f4e21bf3755829280c9a5/1964/
新北市,藍淥淮,,1946,羅東水利委員會主任委員？,https://councils.g0v.tw/councilors/info/b4d95f11e6b446f5a4ec6986615f1730/1946/
新北市,賴克明,,1953,士林鎮農會常務理事,https://councils.g0v.tw/councilors/info/aa61a4efacdf4955a4bd56f4a1a8e09a/1953/
新北市,賴克明,,1955,士林鎮農會常務理事,https://councils.g0v.tw/councilors/info/aa61a4efacdf4955a4bd56f4a1a8e09a/1955/
新北市,賴克明,,1953,七星水利委員會主委,https://councils.g0v.tw/councilors/info/aa61a4efacdf4955a4bd56f4a1a8e09a/1953/
新北市,賴克明,,1955,七星水利委員會主委,https://councils.g0v.tw/councilors/info/aa61a4efacdf4955a4bd56f4a1a8e09a/1955/
新北市,謝通,,1951,省農會理事|縣農會理事,https://councils.g0v.tw/councilors/info/6e76173e37f54427ac5b094ae4e783f9/1951/
新北市,謝通,,1961,省農會理事|縣農會理事,https://councils.g0v.tw/councilors/info/6e76173e37f54427ac5b094ae4e783f9/1961/
新北市,謝通,,1953,省農會理事|縣農會理事,https://councils.g0v.tw/councilors/info/6e76173e37f54427ac5b094ae4e783f9/1953/
新北市,陳進砲,,1961,臺灣省政府建設廳水利局,https://councils.g0v.tw/councilors/info/d54721abb15a4d91914e8cc4baa2a2dc/1961/
新北市,林吳雪英,,1973,三重市農會職員,https://councils.g0v.tw/councilors/info/6667464d62fd4c339978e02faa590bce/1973/
新北市,劉鉅篆,,1946,農會常務理事,https://councils.g0v.tw/councilors/info/5d076bf64cf34e9ab543c7e5a33c6a9e/1946/
新北市,張月娥,,1982,新店地區農會家政指導員,https://councils.g0v.tw/councilors/info/fb2934e04aea4483a34b82e560d5cc47/1982/
新北市,林松枝,,1955,鎮農會評議委員,https://councils.g0v.tw/councilors/info/e06e93c379a84074b978455cc4ce8ee8/1955/
新北市,林松枝,,1958,鎮農會評議委員,https://councils.g0v.tw/councilors/info/e06e93c379a84074b978455cc4ce8ee8/1958/
新北市,黃中興,,1998,泰山鄉農會常務監事,https://councils.g0v.tw/councilors/info/7099ceb5c91e4d288475bb984589f83e/1998/
新北市,吳雪峰,,1986,板橋市農會會員代表兼理事,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1986/
新北市,吳雪峰,,1990,板橋市農會會員代表兼理事,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1990/
新北市,張方溥,,1946,農會理事,https://councils.g0v.tw/councilors/info/f0f46daeab994ea49a279e78f30c9b78/1946/
新北市,陳文錄,,2002,臺北縣農會理事長|15屆台北縣農會理事長。|13、14屆鶯歌鎮農會理事長。,https://councils.g0v.tw/councilors/info/34cb870969ed480cbcae024603afadf2/2002/
新北市,陳文錄,,2006,臺北縣農會理事長|15屆台北縣農會理事長。|13、14屆鶯歌鎮農會理事長。,https://councils.g0v.tw/councilors/info/34cb870969ed480cbcae024603afadf2/2006/
新北市,張錫榮,,1953,農會安康里分會會長,https://councils.g0v.tw/councilors/info/409ffd52f0f149619db10fd7ded3a517/1953/
新北市,張錫榮,,1955,農會安康里分會會長,https://councils.g0v.tw/councilors/info/409ffd52f0f149619db10fd7ded3a517/1955/
新北市,張錫榮,,1961,農會安康里分會會長,https://councils.g0v.tw/councilors/info/409ffd52f0f149619db10fd7ded3a517/1961/
新北市,林益長,,1951,鄉農會會長,https://councils.g0v.tw/councilors/info/d514bd1eedec4332909f28983c64764e/1951/
新北市,林益長,,1953,鄉農會會長,https://councils.g0v.tw/councilors/info/d514bd1eedec4332909f28983c64764e/1953/
新北市,林益長,,1946,鄉農會會長,https://councils.g0v.tw/councilors/info/d514bd1eedec4332909f28983c64764e/1946/
新北市,林阿友,,1951,坪林鄉農會理事長,https://councils.g0v.tw/councilors/info/38e726d8e61647a58ca8e14517ad0d57/1951/
新北市,林阿友,,1953,坪林鄉農會理事長,https://councils.g0v.tw/councilors/info/38e726d8e61647a58ca8e14517ad0d57/1953/
新北市,林阿友,,1955,坪林鄉農會理事長,https://councils.g0v.tw/councilors/info/38e726d8e61647a58ca8e14517ad0d57/1955/
新北市,林阿友,,1958,坪林鄉農會理事長,https://councils.g0v.tw/councilors/info/38e726d8e61647a58ca8e14517ad0d57/1958/
新北市,林阿友,,1946,坪林鄉農會理事長,https://councils.g0v.tw/councilors/info/38e726d8e61647a58ca8e14517ad0d57/1946/
新北市,羅古鐘,,1953,土城鄉農會理事長,https://councils.g0v.tw/councilors/info/f789f1b48bc04656b9d850a7a36e490e/1953/
臺北市,林振永,中國國民黨,1973,社子國校校長、中央警官學校副教授、七星農田水利會會長、臺北市第一屆議會議員。,https://councils.g0v.tw/councilors/info/30bc721aeaa94c02b3e536282278cfd7/1973/
臺北市,林振永,中國國民黨,1977,教員、校長、副教授、工程師、七星水利會會長、臺北市議會第一、二屆議員、金井化學工業公司董事長、林昇建設公司董事長。,https://councils.g0v.tw/councilors/info/30bc721aeaa94c02b3e536282278cfd7/1977/
臺北市,林振永,中國國民黨,1973,社子國校校長、中央警官學校副教授、七星農田水利會會長、臺北市第一屆議會議員。,https://councils.g0v.tw/councilors/info/30bc721aeaa94c02b3e536282278cfd7/1973/
桃園縣,廖輝星,,2009,"市農會代表、桃市早泳會創會長,1~2屆理事長",https://councils.g0v.tw/councilors/info/50332169c39942b7bd4f5e44ff1cb64e/2009/
新北市,白金泉,,1968,淡水鎮農會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1968/
新北市,白金泉,,1951,淡水鎮農會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1951/
新北市,白金泉,,1955,淡水鎮農會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1955/
新北市,白金泉,,1958,淡水鎮農會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1958/
新北市,白金泉,,1961,淡水鎮農會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1961/
新北市,白金泉,,1964,淡水鎮農會理事長,https://councils.g0v.tw/councilors/info/2e1299e831404af987ce871186c79735/1964/
臺北市,陳炯松,中國國民黨,1989,臺北市立大同中學、泰北、中興中學教師、臺北市公農田水利會組長、會長、國民大會代表、財團法人臺北病理中心常務董事,https://councils.g0v.tw/councilors/info/6a89df92016549dbb998904d3181dc40/1989/
臺北市,陳炯松,中國國民黨,1989,臺北市立大同中學、泰北、中興中學教師、臺北市公農田水利會組長、會長、國民大會代表、財團法人臺北病理中心常務董事,https://councils.g0v.tw/councilors/info/6a89df92016549dbb998904d3181dc40/1989/
南投縣,簡沛霖,無黨籍,2009,草屯鎮農會會員代表,https://councils.g0v.tw/councilors/info/26ec69f26a1a485ab245e9a05d2158a8/2009/
彰化縣,唐鎮林,,2009,花壇鄉農會第9、10屆理事,https://councils.g0v.tw/councilors/info/c14f66eb06824574ae05930bf8b4a087/2009/
新北市,陳絹,,1968,農會供銷部主任|農會會計股長|農會秘書|三峽鎮農會總幹事,https://councils.g0v.tw/councilors/info/01496a17327f42ff86eac0287473fe64/1968/
新北市,江貴元,,1951,中和鄉農會理事長總幹事,https://councils.g0v.tw/councilors/info/bc0b7baf2e0348dfade0deb8cd53f48d/1951/
新北市,江貴元,,1953,中和鄉農會理事長總幹事,https://councils.g0v.tw/councilors/info/bc0b7baf2e0348dfade0deb8cd53f48d/1953/
新北市,江貴元,,1955,中和鄉農會理事長總幹事,https://councils.g0v.tw/councilors/info/bc0b7baf2e0348dfade0deb8cd53f48d/1955/
新北市,江貴元,,1946,中和鄉農會理事長總幹事,https://councils.g0v.tw/councilors/info/bc0b7baf2e0348dfade0deb8cd53f48d/1946/
新北市,張初生,,1951,木柵鄉農會會長,https://councils.g0v.tw/councilors/info/8e46ce71c07346b2a0429d31781f17d5/1951/
新北市,張初生,,1953,木柵鄉農會會長,https://councils.g0v.tw/councilors/info/8e46ce71c07346b2a0429d31781f17d5/1953/
新北市,張初生,,1955,木柵鄉農會會長,https://councils.g0v.tw/councilors/info/8e46ce71c07346b2a0429d31781f17d5/1955/
新北市,張初生,,1946,木柵鄉農會會長,https://councils.g0v.tw/councilors/info/8e46ce71c07346b2a0429d31781f17d5/1946/
新北市,張德發,,1968,臺北縣農會總務課長|新莊鎮農會總幹事,https://councils.g0v.tw/councilors/info/2d9734cf0b3247ac8dd86fe9090da09a/1968/
新北市,張德發,,1964,臺北縣農會總務課長|新莊鎮農會總幹事,https://councils.g0v.tw/councilors/info/2d9734cf0b3247ac8dd86fe9090da09a/1964/
新北市,林阿坤,,1994,土城鄉農會理事會第5、6屆理事,https://councils.g0v.tw/councilors/info/64791da926f941ce99859deebf0fe666/1994/
新北市,林阿坤,,1998,土城鄉農會理事會第5、6屆理事,https://councils.g0v.tw/councilors/info/64791da926f941ce99859deebf0fe666/1998/
新北市,林阿坤,,2002,土城鄉農會理事會第5、6屆理事,https://councils.g0v.tw/councilors/info/64791da926f941ce99859deebf0fe666/2002/
新北市,廖正良,,2006,汐止市農會會員、代表、理事,https://councils.g0v.tw/councilors/info/a43d735ddb9f4d85bbf2cd41583f476d/2006/
新北市,廖正良,中國國民黨,2014,汐止區農會代表、理事、汐止區義消、義警、民防顧問及團長,https://councils.g0v.tw/councilors/info/a43d735ddb9f4d85bbf2cd41583f476d/2014/
新北市,廖正良,中國國民黨,2010,汐止市農會會員、代表、理事,https://councils.g0v.tw/councilors/info/a43d735ddb9f4d85bbf2cd41583f476d/2010/
高雄市,方信淵,中國國民黨,2014,二、高雄市農會理事,https://councils.g0v.tw/councilors/info/304e78b0aef549169fc734426f99620f/2014/
高雄市,方信淵,中國國民黨,2010,高雄縣農會理事,https://councils.g0v.tw/councilors/info/304e78b0aef549169fc734426f99620f/2010/
新北市,何新傳,,1973,三重市農會常務監事,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1973/
新北市,何新傳,,1968,三重市農會常務監事,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1968/
新北市,何新傳,,1977,三重市農會常務監事,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1977/
新北市,何新傳,,1982,三重市農會常務監事,https://councils.g0v.tw/councilors/info/85c9d67d34694d1ca95618e6bf9f9847/1982/
新北市,黃阿春,,1986,樹林鎮農會事務員,https://councils.g0v.tw/councilors/info/41074b4d5e8f4068a7c28ecd190206ec/1986/
新北市,黃阿春,,1982,樹林鎮農會事務員,https://councils.g0v.tw/councilors/info/41074b4d5e8f4068a7c28ecd190206ec/1982/
新北市,黃阿春,,1990,樹林鎮農會事務員,https://councils.g0v.tw/councilors/info/41074b4d5e8f4068a7c28ecd190206ec/1990/
新北市,李金龍,,1958,農會理事長,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1958/
新北市,李金龍,,1961,農會理事長,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1961/
新北市,李金龍,,1958,農業推廣教育輔導委員會委員,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1958/
新北市,李金龍,,1961,農業推廣教育輔導委員會委員,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1961/
新北市,李金龍,,1958,臺灣省淡水農田水利會常務委員,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1958/
新北市,李金龍,,1961,臺灣省淡水農田水利會常務委員,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1961/
新北市,李金龍,,1958,臺灣省淡水農田水利會常務委員,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1958/
新北市,李金龍,,1961,臺灣省淡水農田水利會常務委員,https://councils.g0v.tw/councilors/info/47192ad095a246d2b8eef7af4f6f9a26/1961/
新北市,呂芳契,,1973,中和農會常務監事,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1973/
新北市,呂芳契,,1968,中和農會常務監事,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1968/
新北市,呂芳契,,1977,中和農會常務監事,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1977/
新北市,呂芳契,,1958,中和農會常務監事,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1958/
新北市,呂芳契,,1961,中和農會常務監事,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1961/
新北市,呂芳契,,1964,中和農會常務監事,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1964/
嘉義縣,黃傑,,2009,(二)嘉義縣農會代表。,https://councils.g0v.tw/councilors/info/ce571e37614e4b63825b19928f9aee3a/2009/
臺北市,楊炯明,中國國民黨,1989,臺北市大同區合作社理事主席、臺北市農會理監事、臺北市楊姓宗親會理事長、臺北市省轄市議會第五、六屆暨臨時議會、直轄市議會第一到五屆議員。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1989/
臺北市,楊炯明,中國國民黨,1985,臺北市省轄市議會第五、六屆、臨時議會、直轄市議會第一到四屆議員、大同區合作社理事主席、市農會理事、市區體育會常務理事、景文高商常務董事、民權國中、延平國小家長會會長。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1985/
臺北市,楊炯明,中國國民黨,1981,臺北市省轄市議會第五、六屆暨臨時議會、直轄市議會第一到三屆議員、臺灣省合作金庫監事、臺北市體育會理事、大同區合作社理事主席、民權國中家長會會長、延平國小家長會會長、大同區農會理事、臺北市糕餅罐頭、肉品商業同業公會顧問、臺北市愛護禽鳥協會理事長、稻江高級家政商業職業學校董事。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1981/
臺北市,楊炯明,中國國民黨,1977,臺北市省轄市議會第五、六屆、臨時議會、及直轄市議會第一、二屆議員、臺灣省合作金庫監事、大同區合作社理事主席、臺北市大同區農會理事、臺北市體育會理事、臺北市私立稻江高級家政商業職業學校董事會董事、臺北市楊姓宗親會常務理事、臺北市民權國民中學家長會會長、臺北市延平國民小學家長會會長、臺北市糕餅罐頭肉品商業公會顧問。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1977/
臺北市,楊炯明,中國國民黨,1973,臺北市大同區農會理事、臺北市兵役協會委員、臺北市大同區合作社理事、臺北市地方自治協會理事、臺北市省轄市議會第五、六屆、臨時市議會、直轄市議會第一屆議會議員。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1973/
南投縣,康誌合,民主進步黨,2009,鹿谷鄉鳳凰國小家長會長、鹿谷鄉第12屆農會代表、,https://councils.g0v.tw/councilors/info/0136ed89b40c4c5590b08d4f7c2367e8/2009/
新北市,林溪泉,,1953,臺灣省農會理事,https://councils.g0v.tw/councilors/info/70602fd4769d477ea07b8b3f25384e0d/1953/
新北市,林溪泉,,1951,臺灣省農會理事,https://councils.g0v.tw/councilors/info/70602fd4769d477ea07b8b3f25384e0d/1951/
新北市,廖丁旺,,1953,樹林鎮農會與民眾服務站理事,https://councils.g0v.tw/councilors/info/5c209ade2f934d7c9ffbf22d3e6ce6fe/1953/
新北市,廖丁旺,,1955,樹林鎮農會與民眾服務站理事,https://councils.g0v.tw/councilors/info/5c209ade2f934d7c9ffbf22d3e6ce6fe/1955/
新北市,廖丁旺,,1958,樹林鎮農會與民眾服務站理事,https://councils.g0v.tw/councilors/info/5c209ade2f934d7c9ffbf22d3e6ce6fe/1958/
新北市,廖丁旺,,1961,樹林鎮農會與民眾服務站理事,https://councils.g0v.tw/councilors/info/5c209ade2f934d7c9ffbf22d3e6ce6fe/1961/
新北市,李義鏡,,1958,農會評議會主席,https://councils.g0v.tw/councilors/info/347ab1c5d257465c8d6962b2b2fd36c7/1958/
臺南市,張世賢,中國國民黨,2014,嘉南農田水利會第三、四屆直選會務委員,https://councils.g0v.tw/councilors/info/1fef78e4de0d44aea4f43dcec2727fc1/2014/
臺南市,張世賢,中國國民黨,2010,八、嘉南農田水利會會務委員,https://councils.g0v.tw/councilors/info/1fef78e4de0d44aea4f43dcec2727fc1/2010/
臺南市,張世賢,中國國民黨,2014,嘉南農田水利會第三、四屆直選會務委員,https://councils.g0v.tw/councilors/info/1fef78e4de0d44aea4f43dcec2727fc1/2014/
臺南市,張世賢,中國國民黨,2010,八、嘉南農田水利會會務委員,https://councils.g0v.tw/councilors/info/1fef78e4de0d44aea4f43dcec2727fc1/2010/
新北市,翁北辰,,1946,八里鄉農會理事,https://councils.g0v.tw/councilors/info/67e4153423904082a68c884b1b1cafaa/1946/
新北市,盧楊柳,,1946,農會理事,https://councils.g0v.tw/councilors/info/4449b6837ea64af3be884571f8154e9d/1946/
新北市,盧根德,,1946,北縣農會理事長,https://councils.g0v.tw/councilors/info/747c769c531f468bb950e7f6ed8cc8fe/1946/
新北市,施標輝,,1951,石門鄉農會理事長,https://councils.g0v.tw/councilors/info/38e9f893415c4ae7ac1f52db29e3b74e/1951/
新北市,施標輝,,1946,石門鄉農會理事長,https://councils.g0v.tw/councilors/info/38e9f893415c4ae7ac1f52db29e3b74e/1946/
新北市,周毅,,1958,苗栗農業職業學校,https://councils.g0v.tw/councilors/info/9182b711f992472096191a8e8c475ba0/1958/
新北市,劉宗開,,1961,臺北縣農會評議委員,https://councils.g0v.tw/councilors/info/33c7b15b93f84b529c94f599161a9b4b/1961/
新北市,劉宗開,,1961,臺灣省?公農田水利會會員代表,https://councils.g0v.tw/councilors/info/33c7b15b93f84b529c94f599161a9b4b/1961/
新北市,劉宗開,,1961,臺灣省?公農田水利會會員代表,https://councils.g0v.tw/councilors/info/33c7b15b93f84b529c94f599161a9b4b/1961/
臺東縣,張萬生,中國國民黨,2014,三、關山鎮農會12、13、14屆農會代表。|四、關山鎮農會13、14屆農會理事。,https://councils.g0v.tw/councilors/info/fff44348d6ed4311a59944c3e9923317/2014/
臺東縣,張萬生,中國國民黨,2009,"三、關山鎮農會第12、13、14 屆農會代表、理事。",https://councils.g0v.tw/councilors/info/fff44348d6ed4311a59944c3e9923317/2009/
雲林縣,翁水上,無黨籍,2014,雲林農田水利會會務委員。,https://councils.g0v.tw/councilors/info/82d48fcbfc044b19b4c31b7d9ee7380c/2014/
雲林縣,翁水上,無黨籍,2014,雲林農田水利會會務委員。,https://councils.g0v.tw/councilors/info/82d48fcbfc044b19b4c31b7d9ee7380c/2014/
雲林縣,李培元,無黨籍,2014,台西鄉農會理事長,https://councils.g0v.tw/councilors/info/35bcedf7406f4be2bf5110f15f864a01/2014/
苗栗縣,羅貴星,民主進步黨,2014,"現任:  ※三義鄉鄉民代表  ※三義鄉農會理事  ※苗栗縣三義鄉水美商圈產業發展協會理事長  ※台灣身心障礙服務研究發展協會理事  ※苗栗縣客家文化發展協會理事  ※苗栗縣體育總會跆拳道委員會副主任委員  ※三義鄉義消、義警、民防、老人會、後憲顧問※三義鄉大圳面福德祠副主任委員  曾任:  ※三義鄉觀光文化發展協會理事長",https://councils.g0v.tw/councilors/info/93b724cce24146958a68f1c1e8142184/2014/
新北市,江敏行,,1986,中和農會雇員,https://councils.g0v.tw/councilors/info/32a361e724ef4379b3a41eb297110e2b/1986/
新北市,江敏行,,1982,中和農會雇員,https://councils.g0v.tw/councilors/info/32a361e724ef4379b3a41eb297110e2b/1982/
