縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
臺南市,侯澄財,民主進步黨,2014,財團法人二重港仁安宮常務董事。,https://councils.g0v.tw/councilors/info/abc9d76eeb6941a9b16b6af36ee0efae/2014/
臺南市,侯澄財,民主進步黨,2010,台南縣議會12、15、16屆議員、台南縣義勇消防總隊總隊長、中華民國義勇消防總隊理事、台南縣義勇人員濟助基金會監事、台南縣消防協會名譽理事長（第5、6屆）理事長、中華民國賽鴿總會顧問、財團法人台灣省義勇消防人員濟助基金會董事、財團法人二重港侯氏宗祠副董事長、財團法人二重港仁安宮常務董事、北門鄉第12、13屆鄉民代表,https://councils.g0v.tw/councilors/info/abc9d76eeb6941a9b16b6af36ee0efae/2010/
嘉義縣,張貴忠,民主進步黨,2014,3麻箕埔三山國王廟副主委。,https://councils.g0v.tw/councilors/info/e01157090511485ca7afcd81e5506333/2014/
臺南市,趙昆原,無黨籍,2014,新營王公廟同濟宮顧問團團長|柳營碧興宮總幹事,https://councils.g0v.tw/councilors/info/2398e1c2966f43e7b5ce82ed31a16ac1/2014/
臺南市,趙昆原,無黨籍,2010,鹽水鎮玉清宮主任委員|鹽水鎮開基宮副主任委員|柳營鄉碧興宮總幹事|新營市王公廟同濟宮顧問,https://councils.g0v.tw/councilors/info/2398e1c2966f43e7b5ce82ed31a16ac1/2010/
臺南市,趙昆原,無黨籍,2014,新營王公廟同濟宮顧問團團長,https://councils.g0v.tw/councilors/info/2398e1c2966f43e7b5ce82ed31a16ac1/2014/
臺南市,趙昆原,無黨籍,2010,新營市王公廟同濟宮顧問,https://councils.g0v.tw/councilors/info/2398e1c2966f43e7b5ce82ed31a16ac1/2010/
臺南市,曾順良,無黨籍,2010,第十五屆台南市議會副議長、第十六屆台南市議員、台南市議會無黨聯盟總召、台南市東區崇明國小家長會總顧問、台南縣市醫師公會名譽顧問、台南市足球委員會主任委員、台南市慢速壘球委員會顧問、仁德廣善宮慈善會顧問、崇德民有市場顧問。,https://councils.g0v.tw/councilors/info/350b79ec820b4f2795ff3624d8e4724e/2010/
雲林縣,江文登,民主進步黨,2014,斗六新興宮顧問團顧問,https://councils.g0v.tw/councilors/info/11aeb123e694445ca82a8c443c6a332d/2014/
雲林縣,林聖爵,中國國民黨,2014,梅林福天宮顧問,https://councils.g0v.tw/councilors/info/071bc3a1dae84d9b8020d25b6d6da2a2/2014/
臺南市,郭清華,民主進步黨,2014,草湖寮代天宮委員、溪頂寮保安宮首席顧問|正統鹿耳門聖母廟、四草大眾廟、本淵寮朝興宮、海尾朝皇宮顧問,https://councils.g0v.tw/councilors/info/f96bcdb1bb4447b5ae92fa6e0196df41/2014/
臺南市,郭清華,民主進步黨,2010,"◎ 正統鹿耳門聖母廟、溪頂寮保安宮、四草大眾廟顧問|◎草湖寮代天宮委員",https://councils.g0v.tw/councilors/info/f96bcdb1bb4447b5ae92fa6e0196df41/2010/
臺南市,郭清華,民主進步黨,2014,正統鹿耳門聖母廟、四草大眾廟、本淵寮朝興宮、海尾朝皇宮顧問,https://councils.g0v.tw/councilors/info/f96bcdb1bb4447b5ae92fa6e0196df41/2014/
臺南市,郭清華,民主進步黨,2010,"◎ 正統鹿耳門聖母廟、溪頂寮保安宮、四草大眾廟顧問",https://councils.g0v.tw/councilors/info/f96bcdb1bb4447b5ae92fa6e0196df41/2010/
臺南市,楊中成,臺灣團結聯盟,2014,大灣廣護宮第17屆董事長,https://councils.g0v.tw/councilors/info/2ad54646e69a43fa8d2c44d6683bcbfe/2014/
臺南市,林志展,民主進步黨,2014,善化區南興廟管委會主任委員,https://councils.g0v.tw/councilors/info/4079c8142d3143dea52b6de8269e9641/2014/
彰化縣,陳一惇,,2009,二林鎮仁和宮顧問,https://councils.g0v.tw/councilors/info/79c4460916b84339af1313ad65c5a983/2009/
彰化縣,陳一惇,中國國民黨,2014,十二、二林鎮仁和宮顧問。,https://councils.g0v.tw/councilors/info/79c4460916b84339af1313ad65c5a983/2014/
彰化縣,蕭如意,中國國民黨,2014,六、舊社天門宮主任委員。,https://councils.g0v.tw/councilors/info/2647f835b79f462f9723bcf571c3e076/2014/
嘉義市,邱芳欽,無黨籍,2009,歷任桃城國際獅子會會長、興華中學家長會會長、嘉義市殘障服務協會顧問、湖內里上帝廟榮譽主任委員、財團法人天后宮管理委員會顧問、九天殿共義堂榮譽主任委員、嘉義市邱丘姓宗親會第十屆理事長、嘉義市議會第六屆議員，嘉義市議會第七屆副議長，現任嘉義市議會第八屆副議長。,https://councils.g0v.tw/councilors/info/5b67ff9db98a4e39860fae6a6545d814/2009/
嘉義市,邱芳欽,無黨籍,2009,歷任桃城國際獅子會會長、興華中學家長會會長、嘉義市殘障服務協會顧問、湖內里上帝廟榮譽主任委員、財團法人天后宮管理委員會顧問、九天殿共義堂榮譽主任委員、嘉義市邱丘姓宗親會第十屆理事長、嘉義市議會第六屆議員，嘉義市議會第七屆副議長，現任嘉義市議會第八屆副議長。,https://councils.g0v.tw/councilors/info/5b67ff9db98a4e39860fae6a6545d814/2009/
彰化縣,林宗翰,無黨籍,2014,一、和美中寮池王宮管理委員會主任委員。,https://councils.g0v.tw/councilors/info/cb354b670bcc4d3e9ee2c9c9d301145a/2014/
臺中市,尤碧鈴,無黨籍,2014,•現任：梧棲朝元宮主任委員,https://councils.g0v.tw/councilors/info/feb57c97d84b4b5e95c622534e955f4c/2014/
臺中市,尤碧鈴,無黨籍,2010,臺中縣梧棲朝元宮主任委員,https://councils.g0v.tw/councilors/info/feb57c97d84b4b5e95c622534e955f4c/2010/
臺中市,蘇慶雲,中國國民黨,2010,縣客家協會永久會員、山城、協成、東聖宮慈善會永久會員,https://councils.g0v.tw/councilors/info/e0c494f3cb634c37a577e62a2f36fe2f/2010/
臺中市,蘇慶雲,中國國民黨,2010,現任：縣議員、義消大隊長、特防隊、女義警、廟宇、五個產銷班顧問,https://councils.g0v.tw/councilors/info/e0c494f3cb634c37a577e62a2f36fe2f/2010/
基隆市,詹春陽,民主進步黨,2009,．八斗子度天宮管理委員會主任委員,https://councils.g0v.tw/councilors/info/5d22419b89cd459e843eb86bcd1a7944/2009/
桃園市,林正峰,中國國民黨,2014,桃園縣寺廟團體公益慈善基金會董事長,https://councils.g0v.tw/councilors/info/0331111ef13a4af08a169b633532be29/2014/
高雄市,林宛蓉,民主進步黨,2014,五、慈元宮管理委員會主委,https://councils.g0v.tw/councilors/info/8d4bf528d9254f3180ca6e832ac768cc/2014/
高雄市,林宛蓉,民主進步黨,2010,太極八卦掌、慈元宮管理委員會主委。,https://councils.g0v.tw/councilors/info/8d4bf528d9254f3180ca6e832ac768cc/2010/
嘉義縣,陳文忠,無黨籍,2014,1現任：財團法人新港奉天宮董事、新港香藝文化園區董事長、台灣香業發展協會理事長。,https://councils.g0v.tw/councilors/info/07cf2fa77c034a15aca989db87fd4153/2014/
嘉義縣,陳保仁,,2009,(三)梅山鄉玉虛宮顧問。|(四)太平三元宮顧問。,https://councils.g0v.tw/councilors/info/d95d6f1691014512b9fd8a5e56a70f90/2009/
嘉義縣,陳保仁,中國國民黨,2014,3太平三元宮顧問。,https://councils.g0v.tw/councilors/info/d95d6f1691014512b9fd8a5e56a70f90/2014/
臺中市,何敏誠,民主進步黨,2014,•樂成宮常務董事,https://councils.g0v.tw/councilors/info/5579d33de3d645609a155af57521183f/2014/
臺中市,何敏誠,民主進步黨,2010,國家三級古蹟臺中樂成宮董事,https://councils.g0v.tw/councilors/info/5579d33de3d645609a155af57521183f/2010/
宜蘭縣,簡德旺,民主進步黨,2009,清洲良安宮總幹事,https://councils.g0v.tw/councilors/info/184b38b2783d442b9bad39f37798ead4/2009/
新北市,葉正森,,1990,新莊武聖廟二百五十週年籌備主任委員。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/1990/
新北市,葉正森,,1994,新莊武聖廟二百五十週年籌備主任委員。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/1994/
新北市,葉正森,,1998,新莊武聖廟二百五十週年籌備主任委員。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/1998/
新北市,葉正森,,2006,新莊武聖廟二百五十週年籌備主任委員。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/2006/
新北市,邵松雄,,1990,三重市忠義宮管理委員會主任委員|三重市通明宮管理委員會主任委員|三重市太明宮主任委員|三重慈華慈惠宮名譽副主任委員,https://councils.g0v.tw/councilors/info/def16dee289745f9b84f2ff019c5b57f/1990/
臺南市,林炳利,無黨籍,2014,中洲寮保安宮、外塭順天府、和順國小、國中、安順國中顧問。,https://councils.g0v.tw/councilors/info/587970a3628a48cca00ae45e58b665f8/2014/
臺南市,林炳利,無黨籍,2010,（2）中洲寮保安宮、外塭順天府、和順國小、和順國中、安順國中顧問。中洲寮州南里第一屆社區發展協會理事長。,https://councils.g0v.tw/councilors/info/587970a3628a48cca00ae45e58b665f8/2010/
臺南市,王錦德,民主進步黨,2014,陳卿寮保山宮管委會總幹事；,https://councils.g0v.tw/councilors/info/558461b4f6e44e43805a739fb12b9172/2014/
臺南市,王錦德,民主進步黨,2010,陳卿寮保山宮管理委員會總幹事,https://councils.g0v.tw/councilors/info/558461b4f6e44e43805a739fb12b9172/2010/
高雄市,林富寶,民主進步黨,2014,三、旗山天后宮副主任委員,https://councils.g0v.tw/councilors/info/78106490017e4f49bb757780e9125fb2/2014/
桃園縣,李曉鐘,,2009,財團法人台灣省桃園縣桃園鎮撫宮重建委員會|荷顯宮興建委員會主任秘書,https://councils.g0v.tw/councilors/info/7eafc8c8509c4e47a139ee3a60b25200/2009/
桃園市,李曉鐘,中國國民黨,2014,財團法人台灣省桃園縣桃園鎮撫宮重建委員會主任委員|荷顯宮興建委員會主任秘書,https://councils.g0v.tw/councilors/info/7eafc8c8509c4e47a139ee3a60b25200/2014/
新北市,陳幸進,,1990,三重市先嗇宮董事、義天宮陣頭會長。,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/1990/
新北市,陳幸進,,1994,三重市先嗇宮董事、義天宮陣頭會長。,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/1994/
新北市,陳幸進,,1998,三重市先嗇宮董事、義天宮陣頭會長。,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/1998/
新北市,陳幸進,,2002,三重市先嗇宮董事、義天宮陣頭會長。,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/2002/
新北市,陳幸進,,2006,三重市先嗇宮董事、義天宮陣頭會長。,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/2006/
新北市,陳幸進,中國國民黨,2010,三重市先嗇宮董事、義天宮陣頭會長。,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/2010/
新北市,陳幸進,中國國民黨,2014,新北市三重區先嗇宮董事|義天宮陣頭會榮譽會長,https://councils.g0v.tw/councilors/info/c5855400c01149e880bc8172e41daa96/2014/
臺北市,陳錦祥,中國國民黨,2010,台北市第七、八、九、十屆市議員、台北市議會副議長、台北市議會中國國民黨黨團書記長、台北市園藝商業同業理事長、台北市農會監事、陳黃粉文教基金會執行長、台北火聖廟主任委員。,https://councils.g0v.tw/councilors/info/9637c182db1a47bb931f3256d4c9cdcb/2010/
雲林縣,林建鴻,無黨籍,2009,麥寮鄉新吉村村長、橋頭國小五育基金會常委、橋頭國小家長會會長、麥寮高級中學家長會會長、麥寮高級中學助學貸款基金會副會長、嘉義市立仁高級中學家長會副會長、麥寮拱範宮委員、北五村巡守隊顧問、台西地政事務所區域性不動產糾紛調處委員會委員。,https://councils.g0v.tw/councilors/info/a1e4fff672d04a18911445c3163f8c59/2009/
雲林縣,王鐵道,無黨籍,2009,"雲林縣農田水利會小組長、西螺鎮鎮民代表會代表、西螺國際同濟會會長、西螺振興福德慈善會會長、雲林後備憲兵交通指揮隊創隊長、現任:雲林縣議會第16屆縣議員、雲林縣後備憲兵聯絡中心2008-2009主任委員、雲林縣太原宗親會理事長、西螺太元寺觀音媽會會長、西螺農工文教基金會常務理事、西螺警察分局、西螺民防分隊分隊長、西螺奉天宮管理委員會副主任委員、西螺廣聖宮管理委員會副主任委員、雲林縣新聞記者公會顧問   。",https://councils.g0v.tw/councilors/info/083b4a1c32c1484995b088955d78395c/2009/
南投縣,王彩雲,中國國民黨,2009,南投縣婦聯會常務委員。金龍宮管理委員會委員。,https://councils.g0v.tw/councilors/info/af85ce6b1c2b4c1e9b43b512a7467a8b/2009/
南投縣,何勝豐,無黨籍,2009,竹山鎮興天宮第三屆主任委員。,https://councils.g0v.tw/councilors/info/f764a27ae6a34e7f891349ce88fe0ec8/2009/
新竹縣,陳見賢,中國國民黨,2009,竹北新社保安宮副主任委員,https://councils.g0v.tw/councilors/info/be3b033cd6e248ca8ae6341e9e1fc98a/2009/
新竹縣,羅吉祥,中國國民黨,2009,五谷宮管理委員會委員,https://councils.g0v.tw/councilors/info/ee8ae19e020b4521a584bdc890629fb7/2009/
新北市,鄭戴麗香,,2006,八里五福宮主任委員。,https://councils.g0v.tw/councilors/info/f0821f22e69c4d8abfd35f3ac15fb378/2006/
新北市,鄭戴麗香,中國國民黨,2010,八里五福宮主任委員。,https://councils.g0v.tw/councilors/info/f0821f22e69c4d8abfd35f3ac15fb378/2010/
新北市,鄭戴麗香,中國國民黨,2014,八里區五福宮主任委員,https://councils.g0v.tw/councilors/info/f0821f22e69c4d8abfd35f3ac15fb378/2014/
新北市,蔡錦賢,無黨團結聯盟,2014,淡水竹林慈玄宮主任委員,https://councils.g0v.tw/councilors/info/756a16f2a38d4df4949bdaa4a4a9f935/2014/
新北市,蔡錦賢,無黨團結聯盟,2010,竹林慈玄宮主委,https://councils.g0v.tw/councilors/info/756a16f2a38d4df4949bdaa4a4a9f935/2010/
新北市,黃永昌,,2006,三元宮總幹事|神農宮顧問,https://councils.g0v.tw/councilors/info/c91435315b8641ac9f433155f5adb4f4/2006/
新北市,黃永昌,中國國民黨,2010,三元宮總幹事|神農宮顧問,https://councils.g0v.tw/councilors/info/c91435315b8641ac9f433155f5adb4f4/2010/
臺北市,葉林傳,中國國民黨,2010,台北市里長聯誼會總會長（第十屆）、台北市中山區里長聯誼會會長、台北市中山區圓山里里長、財團法人台北市景福宮董事、台北市大同區大稻埕社區發展協會顧問、立法委員蔡正元服務處主任、台北市關懷弱勢協會顧問。,https://councils.g0v.tw/councilors/info/28ac3fe207bd461cac045ff52bca3a3e/2010/
