縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
新北市,邱明政,,1973,財團法人台北縣文化基金會董事|財團法人大觀書社基金會董事,https://councils.g0v.tw/councilors/info/0e5ccb75b5b84c24a59edce53736317d/1973/
新北市,邱明政,,1968,財團法人台北縣文化基金會董事|財團法人大觀書社基金會董事,https://councils.g0v.tw/councilors/info/0e5ccb75b5b84c24a59edce53736317d/1968/
宜蘭縣,張漢東,民主進步黨,2009,3.員山鄉大湖國小基金會常務董事。,https://councils.g0v.tw/councilors/info/65c6f620dbb94430abcd83816b26816e/2009/
臺南市,李文正,民主進步黨,2010,"第1 4 、15、16屆市議員。民進黨主委、全國黨代表、評委2008年台灣文學獎。母語老師。府城、文南桌球、古堡網球顧問。安平文教基金會顧問。中山慢速壘球聯盟會長。台羅會理事。安平國小顧問。台越文化交流協會常務理事。安平國中常委。億載國小副會長。",https://councils.g0v.tw/councilors/info/62a4692b53594ab59195c4a85048e2cd/2010/
臺南市,邱莉莉,民主進步黨,2014,"四、 富樂夢教育基金會董事|五、 財團法人台南市孔廟文化基金會董事",https://councils.g0v.tw/councilors/info/927192b4eb4444799257a3f547e36308/2014/
新北市,高石獅,,1973,汐止仁愛基金會會長,https://councils.g0v.tw/councilors/info/45afb2e17112439cb192d421ae4085ac/1973/
新北市,高石獅,,1977,汐止仁愛基金會會長,https://councils.g0v.tw/councilors/info/45afb2e17112439cb192d421ae4085ac/1977/
新北市,高石獅,,1964,汐止仁愛基金會會長,https://councils.g0v.tw/councilors/info/45afb2e17112439cb192d421ae4085ac/1964/
臺東縣,李振源,無黨藉,2009,四、家扶基金會關山區主委。,https://councils.g0v.tw/councilors/info/362e026965db40edbd57d1b3c286048f/2009/
新北市,吳忠,,1968,福州文化基金會主任委員,https://councils.g0v.tw/councilors/info/2df10c9cec3d4c81bbae131fd1aaa5af/1968/
新北市,吳忠,,1977,福州文化基金會主任委員,https://councils.g0v.tw/councilors/info/2df10c9cec3d4c81bbae131fd1aaa5af/1977/
新北市,吳忠,,1964,福州文化基金會主任委員,https://councils.g0v.tw/councilors/info/2df10c9cec3d4c81bbae131fd1aaa5af/1964/
花蓮縣,施金樹,民主進步黨,2014,花蓮縣第14、15、16、17屆縣議員。救國團花蓮縣團委會指導委員。臺灣之友花蓮縣會長。財團法人正義宮基金會董事長。,https://councils.g0v.tw/councilors/info/7b89e1b553fa40759b78bbafb82fb8a4/2014/
花蓮縣,施金樹,民主進步黨,2009,花蓮縣正義宮文化藝術基金會董事長,https://councils.g0v.tw/councilors/info/7b89e1b553fa40759b78bbafb82fb8a4/2009/
南投縣,陳淑惠,中國國民黨,2009,"六 家庭扶助基金會南投縣水里區主任委員。",https://councils.g0v.tw/councilors/info/f8ca181b4b2044a7a343bbb85d145b53/2009/
臺中市,陳世凱,民主進步黨,2010,春雨文教基金會副執行長,https://councils.g0v.tw/councilors/info/ca543d02185b4824b8e7633a02547678/2010/
臺中市,陳世凱,民主進步黨,2014,•春雨文教基金會副執行長,https://councils.g0v.tw/councilors/info/ca543d02185b4824b8e7633a02547678/2014/
宜蘭縣,薛呈懿,無黨籍,2014,6.財團法人人本教育文教基金會行政秘書兼助教。|7.財團法人臺灣大學建築與城鄉研究發展基金會宜蘭工作室實習生。,https://councils.g0v.tw/councilors/info/81744bb45931409bafd2551bb4d19b09/2014/
彰化縣,謝彥慧,中國國民黨,2014,二、儒林文教基金會執行長。,https://councils.g0v.tw/councilors/info/0f2b267a45354a759a41c32b42c32e19/2014/
臺北市,蔡坤龍,民主進步黨,2006,"民進黨北市黨部執行委員、綠色和平台灣嗆聲龍廣播節目主持人、北市選舉委員會監察小組委員、北市國際青年商會會長特別助理、北市大稻埕國際獅子會會長及總召、環球電視台節目主持人、第2、3屆任務型國大代表蔡重吉辦公室主任、慈濟基金會榮譽董事。 ",https://councils.g0v.tw/councilors/info/d1aebbea6da8470a9e20f43f65f81d28/2006/
臺北市,李文英,民主進步黨,2006,美國哈佛大學研究醫師、臺大醫院牙科主治醫師、台大醫學院山地醫療服務隊、民進黨中央社會發展部主任、新女性聯合會理事、台北市婦女保健協會監事、台北市女性權益促進會理事、婦女救援基金會中途之家義務教師、台北市社區婦女聯盟創會理事長、台灣婦女團體全國聯合會理事,https://councils.g0v.tw/councilors/info/6206ef5dc3e54e858b0dfebc4caaeb22/2006/
臺北市,李文英,民主進步黨,2002,臺大醫院主治醫師、民進黨中央社會發展部主任、民進黨臺北市黨部執行長、二００二年總統大選水蓮會秘書長、彭明敏文教基金會董事、新女性聯合會理事、臺灣女人連線理事、臺北市婦女保健協會監事、臺北市女性權益促進會理事、婦女救援基金會中途之家義務教師。,https://councils.g0v.tw/councilors/info/6206ef5dc3e54e858b0dfebc4caaeb22/2002/
彰化縣,林庚壬,中國國民黨,2014,七、彰化家扶基金會永久認養人,https://councils.g0v.tw/councilors/info/78f6433017ad4ee8bf50682fe1d73695/2014/
宜蘭縣,劉添梧,民主進步黨,2014,4.羅東高商文教基金會常務董事。|5.成功國小文教基金會董事。,https://councils.g0v.tw/councilors/info/3ed3277de77d4c5b82d47832706bf045/2014/
臺中市,陳清龍,無黨籍,2010,台中縣文化建設基金會監事,https://councils.g0v.tw/councilors/info/33d1e0475dd9499f8c4762de37932c8c/2010/
宜蘭縣,張明華,民主進步黨,2014,5.仰山文教基金會解說學會總幹事,https://councils.g0v.tw/councilors/info/89e4586dab67490c91432780825d1b93/2014/
臺北市,林美倫,新黨,1994,普考書記官及格。乙等刑事警察人員考試及格。高等律師考試及格。慈濟功德會會員。臺北地方法院薦任書記官。時代法律事務所創辦人。中華民國殘疾協會法律顧問。現代婦女基金會法律顧問。消費者文教基金會義務律師。綠色消費者基金會法律委員會委員。內政部警政署法律顧問。董氏基金會法律顧問。律師公會全國聯合會聯繫委員會委員。中央選舉委員會常任巡迴監察員。新黨發起人。,https://councils.g0v.tw/councilors/info/1d369aa016fa4e7999e346af92aa6af6/1994/
臺北市,林宏熙,中國國民黨,1985,臺北市龍山國際師子會第八屆會長、臺北市油漆公會顧問、財團法人中華民國龍人文教基金會顧問、臺北市旅館同業公會顧問、臺北市直轄市議會第三、四屆議員。,https://councils.g0v.tw/councilors/info/9517e594b0a24becb87c59aa0bd5120d/1985/
新北市,高敏慧,,1998,樹林中學文教基金會董事長,https://councils.g0v.tw/councilors/info/b9f858e01b704b09ba769fcb5e61e29e/1998/
新北市,高敏慧,,2002,樹林中學文教基金會董事長,https://councils.g0v.tw/councilors/info/b9f858e01b704b09ba769fcb5e61e29e/2002/
新北市,高敏慧,,2006,樹林中學文教基金會董事長,https://councils.g0v.tw/councilors/info/b9f858e01b704b09ba769fcb5e61e29e/2006/
新北市,高敏慧,民主進步黨,2010,樹林中學文教基金會董事長,https://councils.g0v.tw/councilors/info/b9f858e01b704b09ba769fcb5e61e29e/2010/
新北市,高敏慧,民主進步黨,2014,財團法人義勇消防人員安全濟助基金會董事,https://councils.g0v.tw/councilors/info/b9f858e01b704b09ba769fcb5e61e29e/2014/
新北市,林金結,中國國民黨,2014,頂埔教育基金會董事,https://councils.g0v.tw/councilors/info/0ac3214a70b6468e84d5eab8b3bb3c5a/2014/
新北市,陳錦錠,,1994,賢清文教基金會執行長,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/1994/
新北市,陳錦錠,,1998,賢清文教基金會執行長,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/1998/
新北市,陳錦錠,,2002,賢清文教基金會執行長,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2002/
新北市,陳錦錠,,2006,賢清文教基金會執行長,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2006/
新北市,陳錦錠,中國國民黨,2014,賢清文教基金會會長,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2014/
新北市,陳錦錠,中國國民黨,2010,賢清文教基金會執行長,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2010/
臺北市,陳永德,中國國民黨,1994,陳黃粉文教基金會董事、臺北市體育會理事、臺北市農會理事長特別助理、中國國民黨台北市委員會委員、信義區調解委員會委員、晨跑委員會副主委、臺北市議員陳俊雄服務處主任。,https://councils.g0v.tw/councilors/info/c97c51f80a384545b77dfaa33c9e7d45/1994/
臺北市,李黃恒貞,中國國民黨,1973,臺北市第四、五、六屆議會議員，臺北市私立華江幼稚園董事長、臺北市兒童福利基金會管理會委員、臺北市雙園區婦女會理事長、臺北市婦女會常務監事、中國家庭計畫協會顧問、臺北市道教會顧問、臺北市國術會駐會顧問、臺北市佛教會天后宮媽祖會副會長。,https://councils.g0v.tw/councilors/info/1a1d887e89e545898d09b5326a51d623/1973/
