縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
臺北市,謝英美,中國國民黨,1998,臺北市直轄市議會第四、五、六、七屆議員、臺北市體操委員會副主任委員、臺北市南港區婦女會理事長、中華民國賽鴿協會臺北市分會顧問、臺北市兵役協會常務理事、臺北市南港區民眾服務分社顧問、臺北市南港區改善民俗實踐會顧問。臺北市兵役協會南港分會主任委員。,https://councils.g0v.tw/councilors/info/9925a16360994518878f4fc1aa192daf/1998/
臺北市,謝英美,中國國民黨,1994,臺北市直轄市議會第四、五、六屆議員、臺北市體操委員會副主任委員、臺北市南港區婦女會理事長、中華民國賽鴿協會臺北市分會顧問、臺北市兵役協會常務理事、臺北市南港區民眾服務分社顧問、臺北市南港區改善民俗實踐會顧問。,https://councils.g0v.tw/councilors/info/9925a16360994518878f4fc1aa192daf/1994/
臺北市,謝英美,中國國民黨,1989,臺北市直轄市議會第四、五屆議員、臺北市南港區婦女會理事長、中華民國賽鴿協會臺北市分會顧問、臺北市兵役協會常務理事。,https://councils.g0v.tw/councilors/info/9925a16360994518878f4fc1aa192daf/1989/
桃園縣,陳賴素美,,2009,桃園縣楊梅市陽光婦女會理事長,https://councils.g0v.tw/councilors/info/fdcd8d56428f4f9aa2c1c2d67c39c737/2009/
臺北市,李仁人,中國國民黨,2006,台北市六、七、八、九屆市議員，北市婦女會理事長，市立師院校友會長，救國團真善美會長，市體育會副理事長中華民國婦女總會副理事長，台北市義警督導，萬華區民防義警義交義消，中小學家長會及其他社團顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/2006/
臺北市,李仁人,中國國民黨,2002,臺北市直轄市議會第六、七、八屆議員、中華民國婦女會總會副理事長、臺北市婦女會理事長、臺北市立師院校友會理事長、臺北市救國團真善美聯誼會長、臺北市義警督導、萬華區民防、義警、義交、義消顧問、萬華區中小學家長會顧問、臺北市油漆及塗料公會顧問、幼教顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/2002/
臺北市,李仁人,中國國民黨,1998,臺北市直轄市議會第六、七屆議員、臺北市婦女會理監事、華江幼稚園園長、龍山、艋舺、力行及古亭國際青商會顧問、臺北市義警督導、萬華義交、華江義警及莒光民防顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/1998/
臺北市,李仁人,中國國民黨,1994,臺北市直轄市議會第六屆議員、婦女會常務理事、友聯女獅會創會長、龍山、艋舺、力行及古亭國際青商會顧問。臺北市廣照宮及迦蚋庄福德宮顧問。臺北市中醫師公會、市商公會及國術會顧問。萬華義交、華江義警及莒光民防顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/1994/
臺北市,李仁人,中國國民黨,1989,友聯國際女獅會會長、中華民國兒童保育協會理事、私立華江幼稚園園長、臺北市婦女會理事。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/1989/
高雄市,翁瑞珠,民主進步黨,2010,國際青年商會岡山分會婦女聯誼會主任委員,https://councils.g0v.tw/councilors/info/97b51451ea364a1996d0277513aa88ec/2010/
高雄市,翁瑞珠,民主進步黨,2014,八、國際青年商會岡山分會婦女聯誼會主任委員,https://councils.g0v.tw/councilors/info/97b51451ea364a1996d0277513aa88ec/2014/
桃園縣,呂林小鳳,,2009,八德市婦女發展協會理事長,https://councils.g0v.tw/councilors/info/c7c26aa366d44589b46c2c085d82892d/2009/
桃園市,呂林小鳳,民主進步黨,2014,八德市婦女發展協會理事長,https://councils.g0v.tw/councilors/info/c7c26aa366d44589b46c2c085d82892d/2014/
新北市,劉碧雲,,1951,縣婦女會常務理事兼理事長,https://councils.g0v.tw/councilors/info/84b0511b1eec442684a6294c69f73174/1951/
新北市,劉碧雲,,1955,縣婦女會常務理事兼理事長,https://councils.g0v.tw/councilors/info/84b0511b1eec442684a6294c69f73174/1955/
臺北市,陳玉梅,中國國民黨,1998,陳重光文教基金會執行長。臺北市友愛殘障福利協會顧問。臺北市直轄市議會第七屆議員。中華民國槌球協會副會長。臺北市親子活動發展協會理事長。臺北市美倫國際藍馨交流協會理事長。臺北市大同區青年聯誼會會長。臺北市婦女保健協會理事。,https://councils.g0v.tw/councilors/info/92667a31e61340c6a54777f987af6434/1998/
嘉義縣,顏蔡淑惠,,2009,（三）義竹鄉婦女會理事。 ,https://councils.g0v.tw/councilors/info/0ca038ea067542fcb42a8ad29235838a/2009/
新北市,周毅,,1958,婦女指導委員會戰地服務大隊第六隊隊長|重慶衛戍總司令部婦女習藝所少校所長,https://councils.g0v.tw/councilors/info/9182b711f992472096191a8e8c475ba0/1958/
新北市,陳余寶珠,,1977,婦女會理事,https://councils.g0v.tw/councilors/info/482548792cdb4f79a640b7deb68e2ab3/1977/
臺南市,曾培雅,中國國民黨,2010,台南市家長聯合會理事長。崇學國小家長會長。木工工會顧問。營造工會顧問。心空慈善會理事。台南市東區婦女會顧問。台南市東區青溪婦聯會顧問。台南市東區婦工會顧問。現就讀中華醫事科技大,https://councils.g0v.tw/councilors/info/dd16cf87634644c6a7ce1722e1139f60/2010/
臺中市,黃馨慧,中國國民黨,2010,臺中市婦女會理事長,https://councils.g0v.tw/councilors/info/cbdf7f68a2134ecbacfa3744f5b6a3cc/2010/
臺中市,黃馨慧,中國國民黨,2014,•臺中市婦女會理事長|•臺中市西屯區婦女會理事長,https://councils.g0v.tw/councilors/info/cbdf7f68a2134ecbacfa3744f5b6a3cc/2014/
臺南市,洪玉鳳,中國國民黨,2014,"6. 中華婦女聯合會臺南市中西區支會主委",https://councils.g0v.tw/councilors/info/7ef8e5de03ff4071954512a9c7523260/2014/
臺南市,洪玉鳳,中國國民黨,2010,"曾任台南市西區婦女會理事長、台南市婦女會愛心隊隊長、台南市六桂宗親會理事、長榮大學講師、國民黨十六、十七、十八全黨代表、台南市議會國民黨團書記長、台南市第13 、14、15、16屆議員。",https://councils.g0v.tw/councilors/info/7ef8e5de03ff4071954512a9c7523260/2010/
臺南市,邱莉莉,民主進步黨,2010,五、台南市政府婦女權益促進會委員。,https://councils.g0v.tw/councilors/info/927192b4eb4444799257a3f547e36308/2010/
南投縣,廖梓佑,民主進步黨,2009,一、南投縣婦女關懷協會理事|三、婦女防火宣導隊第二屆副大隊長,https://councils.g0v.tw/councilors/info/13be3a784ac44151bd9df5d885eb4042/2009/
桃園縣,劉曾玉春,,2009,劉姓宗親會中壢分會婦女部執行長,https://councils.g0v.tw/councilors/info/cc8dfd38f2714c7bb0411818e8975b3b/2009/
桃園市,劉曾玉春,無黨團結聯盟,2014,劉姓宗親會中壢分會婦女部執行長,https://councils.g0v.tw/councilors/info/cc8dfd38f2714c7bb0411818e8975b3b/2014/
彰化縣,洪麗娜,,2009,彰化縣婦女會常務理事,https://councils.g0v.tw/councilors/info/843b1cd709054d9f9967f731a150d6b8/2009/
臺東縣,高美珠,中國國民黨,2014,七、革命實踐研究婦女政治幹部研習班第四期。|九、長濱鄉婦女防火宣導副會長。,https://councils.g0v.tw/councilors/info/e22c1d36b5f5492e970ea215ed512526/2014/
臺東縣,翁麗吟,中國國民黨,2014,一、臺東縣婦女會理事長。|五、臺東縣婦女防火宣導隊副大隊長。,https://councils.g0v.tw/councilors/info/7fd9626580064f4c954abd9f9ac1a467/2014/
花蓮縣,劉曉玫,民主進步黨,2009,九、義消防火宣導及婦宣大隊顧問,https://councils.g0v.tw/councilors/info/2c8aae0d0ad24a4aad82cbea859238e4/2009/
花蓮縣,劉曉玫,民主進步黨,2014,第15、16、17屆花蓮縣議員。民進黨中央黨部中執委、中評委。義消防火宣導及婦宣大隊顧問。劉氏宗親會顧問。民進黨花蓮縣議會黨團總召。,https://councils.g0v.tw/councilors/info/2c8aae0d0ad24a4aad82cbea859238e4/2014/
雲林縣,張素蘭,中國國民黨,2009,四湖鄉婦女會理事長、四湖鄉民代表會12.13屆副主席、14.15屆主席、婦聯青溪雲林支會主委、雲林縣14.15.16屆縣議員。,https://councils.g0v.tw/councilors/info/e93593a3678f43d383b6e3777497e2c8/2009/
新北市,何潤,,1953,陽明山管理局婦女會理事長,https://councils.g0v.tw/councilors/info/85c272968eac4fb4a09df826d0ba8227/1953/
新北市,金新華,,1953,陽明山婦女會運動委員會委員|婦女會理事長,https://councils.g0v.tw/councilors/info/6c99185903454ec0976dcfe1a05642d9/1953/
花蓮縣,李秋旺,中國國民黨,2014,花蓮縣觀護協會理事長。花蓮縣體育會棒球、柔術主委。國際花蓮中區扶輪社社長。救國團工青隊召集人。明廉國小、自強國中、花蓮高中家長會長、副會長。花蓮縣老人會、市婦女會、美崙山歌唱會、太極氣功顧問。,https://councils.g0v.tw/councilors/info/ed238875d136418585f48866cfc9380a/2014/
花蓮縣,李秋旺,中國國民黨,2009,花蓮縣老人會、市婦女會、美崙山歌唱會、太極氣功顧問。,https://councils.g0v.tw/councilors/info/ed238875d136418585f48866cfc9380a/2009/
南投縣,陳淑惠,中國國民黨,2009,"五 南投縣婦女會常務理事。",https://councils.g0v.tw/councilors/info/f8ca181b4b2044a7a343bbb85d145b53/2009/
臺中市,林碧秀,中國國民黨,2014,五、台中縣婦女防火宣導隊副大隊長,https://councils.g0v.tw/councilors/info/f6b175b2464640f89186165048acb147/2014/
臺中市,吳瓊華,中國國民黨,2010,臺中縣烏日鄉婦女工作委員會會長|臺中市消防局婦女防火宣導第三中隊中隊長|臺中縣烏日鄉第22屆婦女會理事長,https://councils.g0v.tw/councilors/info/1256e6f0826849e0b957d7828629fd4e/2010/
