縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
宜蘭縣,陳俊宇,民主進步黨,2014,3.員山國小家長會副會長。,https://councils.g0v.tw/councilors/info/38bcbceb1ffd4ff5b8f0f2a32c1b174b/2014/
新北市,王棋,,2006,鷺江國中第三、四屆家長會會長|蘆洲市忠義國小家長委員會創會會長,https://councils.g0v.tw/councilors/info/ba139be72b454f2e92dac6bd0f58cac2/2006/
新北市,游文煌,,1998,景新國小、復興國小家長會顧問,https://councils.g0v.tw/councilors/info/67158f1fef204fd28611814106e98ff3/1998/
新北市,許丁木,,1986,秀朗國小家長會長|育才小學家長會長,https://councils.g0v.tw/councilors/info/095863ca04ae43babc55db0746e5a449/1986/
新北市,許丁木,,1990,秀朗國小家長會長|育才小學家長會長,https://councils.g0v.tw/councilors/info/095863ca04ae43babc55db0746e5a449/1990/
臺北市,林鴻基,中國國民黨,1981,臺北市會計學會理事、內湖國中家長會會長、指南客運公司協理、內湖區排球委員會主任委員、西北獅子會財委會召集人。,https://councils.g0v.tw/councilors/info/0ca01f49a7454543adc4adbfb501d059/1981/
新北市,廖金順,,1973,中小學家長會會長,https://councils.g0v.tw/councilors/info/36b02654940d45f7b8f6d67a97ce1421/1973/
新北市,廖金順,,1977,中小學家長會會長,https://councils.g0v.tw/councilors/info/36b02654940d45f7b8f6d67a97ce1421/1977/
臺北市,蔣乃辛,中國國民黨,1998,臺北市勞工檢查所檢查員。臺北市政府新建工程處幫工程師。臺北市直轄市議會第四、五、六、七屆議員。消費者文教基金會公共政策委員會委員。臺北市勞資關係協會常務理事。大同工學院講師。金華國中、小學家長會榮譽會長。臺北市家庭扶助中心兒童保護委員會副主任委員。江蘇同鄉會理事。,https://councils.g0v.tw/councilors/info/9db6f02b37e148a5adc52e492638bb26/1998/
新北市,林植祺,,1958,三重國校家長會長,https://councils.g0v.tw/councilors/info/8314cb208f0649d6ae6ee6a87ae5f7e3/1958/
桃園縣,呂宏仁,,2009,新興國小家長會長,https://councils.g0v.tw/councilors/info/f03cf1b7950e4657a7b7cef33d8a71b2/2009/
南投縣,蔡明源,中國國民黨,2009,國立南投高商家長會長。|僑建國小家長會長。,https://councils.g0v.tw/councilors/info/563ebc76d2ca4f3ead15d7f3a4ae7c08/2009/
花蓮縣,蕭文龍,中國國民黨,2009,長橋國小家長會長、萬榮國中家長會長,https://councils.g0v.tw/councilors/info/77ab19a56a8c43f0a6a1201dd547ee35/2009/
彰化縣,陳玉姬,,2009,國立員林農工90、91學年度家長會長,https://councils.g0v.tw/councilors/info/032133e2b45043ceadbe8630f68cdc0f/2009/
臺北市,陳雪芬,中國國民黨,1989,臺北平民法律服務中心主任律師，催討被佔用市有房舍案律師、臺北市婦女會法律顧問、臺北市立陽明教養院家長聯誼法律顧問。,https://councils.g0v.tw/councilors/info/f0632ae8a7054eb290b051dbcc01c515/1989/
臺北市,陳雪芬,中國國民黨,1998,70年司法官、律師高考雙榜及格，臺北平民法律服務中心主任律師，臺北市直轄市第六、七屆議員，台視「媽媽的教室」、博新一臺「家庭法律廣場」、臺北TV「你來做頭家」、「市民大道」等節目主持人。,https://councils.g0v.tw/councilors/info/f0632ae8a7054eb290b051dbcc01c515/1998/
臺北市,王正德,中國國民黨,2002,山東同鄉會理事兼副秘書長、救國團信義區團委會委員、臺北市公共安全協會理事長、建國中學校友會理事長、南天扶輪社理事、衛理女中家長會副會長、北市民防、義警、義消、義交等顧問、臺北市直轄市議會第八屆議員。,https://councils.g0v.tw/councilors/info/08b3c1c09fa040eda92da62549fac8ef/2002/
臺北市,王正德,中國國民黨,1998,中國國民黨十五全黨代表。山東同鄉會副秘書長、青島同鄉會常務理事、救國團信義區團委會委員、臺北市榮服處松山信義區義務聯絡員、吳興國小家長會副會長、九廣工業有限公司總經理。,https://councils.g0v.tw/councilors/info/08b3c1c09fa040eda92da62549fac8ef/1998/
高雄市,徐榮延,無黨籍,2010,鳳甲國中12、13屆家長會長,https://councils.g0v.tw/councilors/info/9cc459970a234a3f8d2a9618225050d9/2010/
高雄市,洪秀錦,中國國民黨,2010,1.中庄國小義工媽媽。,https://councils.g0v.tw/councilors/info/80026fd372e84492ada6d09d248bd65e/2010/
新北市,吳雪峰,,1986,板橋市中山實驗國民小學家長會長|板橋國中家長委員會常務委員,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1986/
新北市,吳雪峰,,1990,板橋市中山實驗國民小學家長會長|板橋國中家長委員會常務委員,https://councils.g0v.tw/councilors/info/09ba839bd8ad43d6b9d21d6561a9e22a/1990/
新北市,趙燕昭,,2006,溪崑國中、華僑中學家長會榮譽會長。,https://councils.g0v.tw/councilors/info/bf999d1ce98c4dac9c8c2b346c4f381c/2006/
新北市,陳文錄,,2002,鶯歌國小家長會長。,https://councils.g0v.tw/councilors/info/34cb870969ed480cbcae024603afadf2/2002/
新北市,陳文錄,,2006,鶯歌國小家長會長。,https://councils.g0v.tw/councilors/info/34cb870969ed480cbcae024603afadf2/2006/
新北市,吳清池,,1986,中山國中家長會副會長,https://councils.g0v.tw/councilors/info/5cfe6015ddcf41258db4ea71bc0306af/1986/
基隆市,莊榮欽,中國國民黨,2009,．仁愛國小家長會長|．銘傳國中家長會副會長,https://councils.g0v.tw/councilors/info/3420e88632ee44eebd491ee30f57405a/2009/
臺北市,郭石吉,中國國民黨,1989,臺北市直轄市議會副議長、郭源益食品公司副董事長、士林國中、國小家長會會長、士林國際獅子會長，臺北市直轄市議會第四、五屆議員。,https://councils.g0v.tw/councilors/info/eedc4d5cc0124cc3bba602fc9ad0d30e/1989/
臺北市,郭石吉,中國國民黨,1985,郭元益食品公司總經理、士林區體育會理事長、士林國小、國中家長會長、臺北市直轄市議會第四屆議員。,https://councils.g0v.tw/councilors/info/eedc4d5cc0124cc3bba602fc9ad0d30e/1985/
臺北市,郭石吉,中國國民黨,1981,士林國際獅子會會長、陽明山糕餅罐頭同業公會理事長、郭元益食品公司總經理、士林區體育會理事長、士林國民中、小學家長會會長。,https://councils.g0v.tw/councilors/info/eedc4d5cc0124cc3bba602fc9ad0d30e/1981/
桃園縣,廖輝星,,2009,北門國小、慈文國小、同德國中、文昌國中家長會副會長,https://councils.g0v.tw/councilors/info/50332169c39942b7bd4f5e44ff1cb64e/2009/
桃園縣,趙正宇,,2009,八德市大成國小家長會會長,https://councils.g0v.tw/councilors/info/eb78e413df0b4db591d56c9763508528/2009/
臺北市,鄭興成,民主進步黨,1985,東園國小、萬華國中、華江女子國中家長會會長、中國佛教會臺北市分會理事、財團法人廣照宮董事會董事長、臺北市西藥商業同業公會顧問、臺北市直轄市議會第二、三、四屆議員。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1985/
臺北市,鄭興成,無黨籍,1981,臺北市直轄市議會第二、三屆議員、東園國小、萬華國中家長會會長、廣照宮、私立愛愛院董事、臺北市義警大隊大隊附、臺北市南區棒球聯盟會理事長、臺北市雙園區體育會常務理事。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1981/
臺北市,鄭興成,無黨籍,1977,臺北市議會議員、東園國校家長會會長、財團法人廣照宮董事會董事長。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1977/
臺北市,鄭興成,無黨籍,1973,東園國校家長會會長、財團法人廣照宮董事會董事長、東園國校少年棒球隊總幹事、協豐貿易公司總經理、妙安堂製藥廠公司常務董事。,https://councils.g0v.tw/councilors/info/93e1afd813cc4735b0f54abe4a2fdb99/1973/
新北市,張喜財,,1986,新莊國中家長會長,https://councils.g0v.tw/councilors/info/f96da5cc6e1e4c6f881541e89bd9f8b4/1986/
新北市,蔡正彥,,1982,修德國小家長會會長,https://councils.g0v.tw/councilors/info/005d4043f4d14c0d93fe2d0f02330b62/1982/
桃園縣,陳麗莉,,2009,4.大竹國小義工媽媽創隊隊長,https://councils.g0v.tw/councilors/info/7b00b11d2c5245259764396398c5e112/2009/
桃園市,陳麗莉,中國國民黨,2014,大竹國小義工媽媽創隊隊長,https://councils.g0v.tw/councilors/info/7b00b11d2c5245259764396398c5e112/2014/
雲林縣,林逢錦,無黨籍,2009,"雲林縣排球委員會主任委員、北港鎮北辰國小家長會長、北港朝天宮第七屆董事、北港義消顧問、雲林縣第14屆.15屆.16屆縣議員 。",https://councils.g0v.tw/councilors/info/ea1c56bbfade4ab7a97310dba0993c8a/2009/
臺北市,羅世凱,中國國民黨,1981,國語實小、太平國小家長會會長、喬治中學、靜修女中教師、古亭區後備軍人輔導組長、臺北市兵役協會古亭區分會主任委員、臺北市直轄市議會第三屆議員。,https://councils.g0v.tw/councilors/info/842e8d93ba0d48c8861dc5ccbd92aab4/1981/
臺北市,羅世凱,中國國民黨,1977,國語實驗小學、太平國民小學家長會會長、私立喬治中學教員、私立靜修女中教員、臺北市古亭區後備軍人輔導組組長、臺北市兵役協會古亭區分會主任委員。,https://councils.g0v.tw/councilors/info/842e8d93ba0d48c8861dc5ccbd92aab4/1977/
桃園縣,劉邦鉉,,2009,平鎮市家長會長協會93-94總會長|義興國小家長會第五、六屆會長,https://councils.g0v.tw/councilors/info/7b15bf1ea5e447ce9515cbdd398d6ce7/2009/
新北市,劉炳發,,1977,板橋高中家長委員會會長,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1977/
新北市,劉炳發,,1982,板橋高中家長委員會會長,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1982/
新北市,劉炳發,,1990,板橋高中家長委員會會長,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1990/
新北市,劉炳發,,1986,板橋高中家長委員會會長,https://councils.g0v.tw/councilors/info/e17686312b0645a3adb100dc54d959be/1986/
新北市,鄭漢騰,,1994,五股國中、五股德音、成州國小家長會顧問,https://councils.g0v.tw/councilors/info/18d5b13798a04c55a708bbfd0b039f40/1994/
新北市,楊燦煌,,1994,三重市正義國小家長委員|蘆洲國中家長會長,https://councils.g0v.tw/councilors/info/15db2ae30b5d49209db1f00e6d296fc4/1994/
新北市,江清秀,,1986,板橋國小家長會委員,https://councils.g0v.tw/councilors/info/44fa656c3f17489a88a9736c4784b271/1986/
臺北市,黃義清,中國國民黨,1989,獅子會長、改善民俗實踐會會長、景興國中、志清國小家長會長，臺北市直轄市議會第四、五屆議員。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1989/
新北市,陳坤地,,1958,南港國校家長會長,https://councils.g0v.tw/councilors/info/d83da51fdbbf4c1e90ec47fdf44c9ab1/1958/
桃園縣,蔣中千,,2009,龍岡國中家長會會長,https://councils.g0v.tw/councilors/info/aba205ad3cfd4f6198e233ad9192f549/2009/
桃園縣,郭蔡美英,,2009,觀音鄉愛心媽媽發展協會創會會長,https://councils.g0v.tw/councilors/info/b59040b796ec47aea2ad27a473940819/2009/
彰化縣,唐鎮林,,2009,彰安國中家長會會長、永靖高工家長會長,https://councils.g0v.tw/councilors/info/c14f66eb06824574ae05930bf8b4a087/2009/
臺北市,林文郎,民主進步黨,1985,"臺北市士林區洲美里里長、國際青商會陽明山分會理事、臺北市直轄市議會第二、三、四屆議員、士林區洲美國小家長會會長 、北投區石牌國小家長會委員。",https://councils.g0v.tw/councilors/info/0d4e0af7a210480c94e3ffe9c5f145c6/1985/
臺中市,楊永昌,無黨籍,2010,日南國中家長委員會/家長委員,https://councils.g0v.tw/councilors/info/b845b9f291424a37a9a892ba14d6199c/2010/
臺中市,洪嘉鴻,中國國民黨,2010,台中市忠孝國小家長會會長|國立大里高中家長會長,https://councils.g0v.tw/councilors/info/8189794bfbb849649bef37960df68355/2010/
新北市,廖正良,中國國民黨,2014,崇德國小志工、家長會會長,https://councils.g0v.tw/councilors/info/a43d735ddb9f4d85bbf2cd41583f476d/2014/
新北市,陳林讓,,1986,五股國中家長委員,https://councils.g0v.tw/councilors/info/e40bd46ad39d4c3daec7b6bcfc1cfc6a/1986/
新北市,陳林讓,,1982,五股國中家長委員,https://councils.g0v.tw/councilors/info/e40bd46ad39d4c3daec7b6bcfc1cfc6a/1982/
新北市,王景源,,1998,柯媽媽車禍關懷協會顧問,https://councils.g0v.tw/councilors/info/b90be33258b24e099750f5b1ec57ee60/1998/
新北市,王景源,,2002,柯媽媽車禍關懷協會顧問,https://councils.g0v.tw/councilors/info/b90be33258b24e099750f5b1ec57ee60/2002/
新北市,王景源,,2006,柯媽媽車禍關懷協會顧問,https://councils.g0v.tw/councilors/info/b90be33258b24e099750f5b1ec57ee60/2006/
基隆市,鄭怡信,中國國民黨,2009,．暖暖國小、暖暖中學家長會長|．基隆市家長聯合會總會長、,https://councils.g0v.tw/councilors/info/d4f2ed1440ad449f8bb67f89d59e5c2b/2009/
新北市,呂芳契,,1973,興南國小家長會長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1973/
新北市,呂芳契,,1968,興南國小家長會長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1968/
新北市,呂芳契,,1977,興南國小家長會長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1977/
新北市,呂芳契,,1958,興南國小家長會長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1958/
新北市,呂芳契,,1961,興南國小家長會長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1961/
新北市,呂芳契,,1964,興南國小家長會長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1964/
臺北市,葉信義,民主進步黨,1998,陳昭南辦公室主任。民進黨全國黨代表。延平國小家長會副會長。鄰江里里長。社區發展協會理事長。民進黨北市黨部執委。陳水扁競選中區副總幹事。南區立委聯合競選顧問。謝明達服務處副主任。永樂社區發展協會顧問。,https://councils.g0v.tw/councilors/info/d60ea68c40a948f5a3b4d9eff186c777/1998/
臺北市,楊炯明,中國國民黨,1985,臺北市省轄市議會第五、六屆、臨時議會、直轄市議會第一到四屆議員、大同區合作社理事主席、市農會理事、市區體育會常務理事、景文高商常務董事、民權國中、延平國小家長會會長。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1985/
臺北市,楊炯明,中國國民黨,1981,臺北市省轄市議會第五、六屆暨臨時議會、直轄市議會第一到三屆議員、臺灣省合作金庫監事、臺北市體育會理事、大同區合作社理事主席、民權國中家長會會長、延平國小家長會會長、大同區農會理事、臺北市糕餅罐頭、肉品商業同業公會顧問、臺北市愛護禽鳥協會理事長、稻江高級家政商業職業學校董事。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1981/
臺北市,楊炯明,中國國民黨,1977,臺北市省轄市議會第五、六屆、臨時議會、及直轄市議會第一、二屆議員、臺灣省合作金庫監事、大同區合作社理事主席、臺北市大同區農會理事、臺北市體育會理事、臺北市私立稻江高級家政商業職業學校董事會董事、臺北市楊姓宗親會常務理事、臺北市民權國民中學家長會會長、臺北市延平國民小學家長會會長、臺北市糕餅罐頭肉品商業公會顧問。,https://councils.g0v.tw/councilors/info/a84eb55fbac541eaa166120f75bd5449/1977/
臺北市,馮定亞,中國國民黨,1989,中國文化大學、臺北市立師範學院副教授，中華民國五心協會創始人，臺北市仁愛國小家長會榮譽會長、會長，臺視「家庭情報」主持人。,https://councils.g0v.tw/councilors/info/2842043affe74449b9d49c4b8df0a747/1989/
臺北市,陳振芳,中國國民黨,1985,臺北市籃球委員會主任委員、臺北市忠孝國際獅子會會長、臺北市大直國小家長會長、臺北市五金工會理事長、臺北市直轄市議會第四屆議員。,https://councils.g0v.tw/councilors/info/a93b137fc94b4b58b58fe3f8446a5e6f/1985/
臺北市,陳振芳,中國國民黨,1981,臺北市忠孝國際獅子會會長、臺北市籃球委員會主任委員、臺北市五金工會理事長、中山區後備軍人輔導中心主任、大直國小家長會會長。,https://councils.g0v.tw/councilors/info/a93b137fc94b4b58b58fe3f8446a5e6f/1981/
臺北市,李仁人,中國國民黨,2006,台北市六、七、八、九屆市議員，北市婦女會理事長，市立師院校友會長，救國團真善美會長，市體育會副理事長中華民國婦女總會副理事長，台北市義警督導，萬華區民防義警義交義消，中小學家長會及其他社團顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/2006/
臺北市,李仁人,中國國民黨,2002,臺北市直轄市議會第六、七、八屆議員、中華民國婦女會總會副理事長、臺北市婦女會理事長、臺北市立師院校友會理事長、臺北市救國團真善美聯誼會長、臺北市義警督導、萬華區民防、義警、義交、義消顧問、萬華區中小學家長會顧問、臺北市油漆及塗料公會顧問、幼教顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/2002/
新北市,張當木,,2002,臺北縣五股鄉德音國小家長會長,https://councils.g0v.tw/councilors/info/c188ed14e70d443285e4b29a310a3090/2002/
桃園縣,呂林小鳳,,2009,八德國小兩屆家長會長|八德國中兩屆家長會長,https://councils.g0v.tw/councilors/info/c7c26aa366d44589b46c2c085d82892d/2009/
桃園市,呂林小鳳,民主進步黨,2014,八德國小兩屆家長會長|八德國中兩屆家長會長,https://councils.g0v.tw/councilors/info/c7c26aa366d44589b46c2c085d82892d/2014/
桃園市,蔡永芳,民主進步黨,2014,"1 大勇國小家長會長|6 啟英高中家長會副會長",https://councils.g0v.tw/councilors/info/ffa258208e934f9a84c492be26f792f1/2014/
臺南市,張伯祿,無黨籍,2010,四、關廟國小家長會長。,https://councils.g0v.tw/councilors/info/10f1eacc1deb4b9290d453bdc203e1ec/2010/
臺南市,陳特清,無黨籍,2010,歸仁國小家長會會長。|文化國小家長委員會顧問。,https://councils.g0v.tw/councilors/info/05e7a5a2c09e42c287af067c8ab90868/2010/
南投縣,康誌合,民主進步黨,2009,鹿谷鄉鳳凰國小家長會長、鹿谷鄉第12屆農會代表、,https://councils.g0v.tw/councilors/info/0136ed89b40c4c5590b08d4f7c2367e8/2009/
臺北市,秦茂松,中國國民黨,1994,教師、主任、司機工會顧問、河南同鄉會理事、後備軍人輔導組長、中心主任、北市後備憲兵副主任、永吉、福德國小、永吉、榴公國中家長會顧問、永春國小家長會名譽會長、臺北市直轄市議會第三、四、五、六、屆議員、議會黨團書記長。,https://councils.g0v.tw/councilors/info/3dba3f256cdf4b5f8c0010b2fc1b172f/1994/
臺北市,陳碧峰,民主進步黨,1998,第三屆國民大會代表。民進黨第四屆全國黨代表。立法委員謝長廷服務處副主任。臺北市議員陳勝宏服務處主任。全國社區資源交流協會理事。士林區福安里里長。百齡獅子會會長。福安國中家長會會長。臺北市緊急救援協會常務理事。,https://councils.g0v.tw/councilors/info/f572936329f24d00a32760d667677188/1998/
臺北市,陳碧峰,民主進步黨,2010,"八、九、十屆台北市議員、第三屆國大代表、台北市棒球協會理事長、300A2區百齡獅子會會長、阿扁總統競選副總幹事、陳勝宏議員與謝長廷服務處主任、福安里里長、蘭興、榮華、福林、天溪、大豐網球會、天母、榮光晨泳會、中古汽車商會、人人、全聯、平安計程車工會顧問；福安國中家長會長、社子、富安國小、重慶國中、北海水上救生協會、橄欖球協會、足球委員會、紳士總會社子分會顧問 ",https://councils.g0v.tw/councilors/info/f572936329f24d00a32760d667677188/2010/
新北市,蕭芳萬,,1982,三峽明德國中家長會長|板橋市埔墘國小家長會副會長,https://councils.g0v.tw/councilors/info/7d24c94e791a40b397d696a74d7688eb/1982/
新北市,蕭芳萬,,1986,三峽明德國中家長會長|板橋市埔墘國小家長會副會長,https://councils.g0v.tw/councilors/info/7d24c94e791a40b397d696a74d7688eb/1986/
臺北市,李德坤,中國國民黨,1977,雙園區民眾服務分社理事長、古亭國際師子會會長、中國國民黨第11次全國代表大會代表、雙園國中家長會會長、臺北市體育會理事、糕餅罐頭同業公會理事、臺北市義警大隊雙園中隊顧問、國際獅子會中華民國總會理事、副秘書長。,https://councils.g0v.tw/councilors/info/fbfdcc6403444887a7f90330b7d27155/1977/
臺北市,林穆燦,中國國民黨,1977,排長、中隊長、南港鎮公所里隊附里幹事、戶籍課長、臺北縣議會組主任、秘書、臺北縣政府事務股長、臺北市自治協會監事、南港國小家長會長、南港國中家長會常務委員、臺北市直轄市議會第一、二屆議員。,https://councils.g0v.tw/councilors/info/54428a56d2a9402fb4d55f972e52b15c/1977/
臺北市,陳正德,民主進步黨,2002,臺北市直轄市議會第七、八屆議員、臺北市機車商會、工會、百貨公會顧問、人人計程車合作社顧問、天母、北投忠義晨泳會顧問、中華山岳、北市登山育樂、飛鷹登山隊顧問、晴天登山隊員、北市菁英協會顧問、百齡高中、士林國中、小、文昌國小、福安國中、富安國小家長會顧問、北市體育會極限運動委員會、王品羽球俱樂部顧問、士林區體育會體操委員會顧問。,https://councils.g0v.tw/councilors/info/aab22d11916c4311bb7e0edc1a7ab420/2002/
臺南市,曾培雅,中國國民黨,2010,台南市家長聯合會理事長。崇學國小家長會長。木工工會顧問。營造工會顧問。心空慈善會理事。台南市東區婦女會顧問。台南市東區青溪婦聯會顧問。台南市東區婦工會顧問。現就讀中華醫事科技大,https://councils.g0v.tw/councilors/info/dd16cf87634644c6a7ce1722e1139f60/2010/
臺南市,曾培雅,中國國民黨,2014,台南市家長聯合會理事長,https://councils.g0v.tw/councilors/info/dd16cf87634644c6a7ce1722e1139f60/2014/
臺東縣,張萬生,中國國民黨,2014,二、電光國小78、79、80學年度家長委員。,https://councils.g0v.tw/councilors/info/fff44348d6ed4311a59944c3e9923317/2014/
臺東縣,張萬生,中國國民黨,2009,"二、關山鎮電光國小78、79、80 學年度家長會委員。",https://councils.g0v.tw/councilors/info/fff44348d6ed4311a59944c3e9923317/2009/
花蓮縣,潘富民,中國國民黨,2009,玉里國小、國中、高中家長會長,https://councils.g0v.tw/councilors/info/7cfd4b2965bf4b77ae6e33a10892e650/2009/
宜蘭縣,張秋明,民主進步黨,2009,東興國小家長委員會會長|私立聖母護校家長委員會會長,https://councils.g0v.tw/councilors/info/0e3d299d383047e0afd8a0fa08b3d427/2009/
宜蘭縣,張秋明,民主進步黨,2014,3.東興國小家長會長。|4.聖母護校家長會長。,https://councils.g0v.tw/councilors/info/0e3d299d383047e0afd8a0fa08b3d427/2014/
宜蘭縣,游祥德,民主進步黨,2014,農、造林工、信大水泥、台灣水泥員工、冬山國中、小家長會長、冬山國小遷,https://councils.g0v.tw/councilors/info/ff378d7e36f248a6aa5654c39e8e51c7/2014/
宜蘭縣,游祥德,民主進步黨,2009,太和社區理事長、冬山國中、小家長會長、冬山國小遷校委員會加集人,https://councils.g0v.tw/councilors/info/ff378d7e36f248a6aa5654c39e8e51c7/2009/
新北市,林松,,1986,省立淡水工商家長會長|淡水國中家長會長,https://councils.g0v.tw/councilors/info/317372c9b61d4c49b1a186df4a9189e9/1986/
新北市,陳汝淮,,1986,樹林大同國小家長會長3屆,https://councils.g0v.tw/councilors/info/984be965ee9e463a9fc6975d058c5c56/1986/
新北市,陳汝淮,,1990,樹林大同國小家長會長3屆,https://councils.g0v.tw/councilors/info/984be965ee9e463a9fc6975d058c5c56/1990/
宜蘭縣,曹乾舜,中國國民黨,2009,五、二城國小家長會長。|六、頭城國中家長會長。,https://councils.g0v.tw/councilors/info/bbfef1a0cde44e0989591c1604e85a2c/2009/
宜蘭縣,張漢東,民主進步黨,2009,4.員山鄉大湖國小第廿一、廿二、廿三屆家長,https://councils.g0v.tw/councilors/info/65c6f620dbb94430abcd83816b26816e/2009/
彰化縣,梁禎祥,,2009,育民國小、秀水國中家長會長,https://councils.g0v.tw/councilors/info/a835f7d1de574bd5ae2d55d0dbb0471d/2009/
臺南市,施重男,無黨籍,2010,"永康市第十二、 十三、十四屆市民代 表、第十三屆市民代 表會副主席。台南縣 第十三、十四、十五 屆縣議員。永康市第 十八屆兵役協會主任 委員。大灣義消顧問 團長。大灣國中第二 屆家長會長。第十三 屆縣長選舉陳唐山先 生永康市後援會顧 問。第六屆立法委員 選舉陳唐山先生永康 市後援會顧問。民進 黨徵召永康市第5屆 市長候選人。",https://councils.g0v.tw/councilors/info/d6087f37640c453f84531225bfce7562/2010/
臺南市,盧崑福,中國國民黨,2014,安平國中家長會長。|石門國小家長會顧問。,https://councils.g0v.tw/councilors/info/70a421f652a843dea4465517238763bc/2014/
嘉義市,傅大偉,中國國民黨,2009,中正大學研究所研究生，嘉義市社區規劃師，東川里里長，嘉義社會局志工隊隊長救國團東區委員會委員，丹鼎慈善會理事後備司令部東區輔導中心副主任，家長協會顧問，青工會副會長，籃球推廣協會常務理事，志工推廣協會顧問，父母成長協會顧問，警察局志工東區中隊長。,https://councils.g0v.tw/councilors/info/3eda6db5a7994b4abe92695ac548e1aa/2009/
