縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
彰化縣,洪麗娜,,2009,彰化縣青溪婦聯會主任委員|田中青溪婦聯會主任委員|田中區工商婦聯會會長,https://councils.g0v.tw/councilors/info/843b1cd709054d9f9967f731a150d6b8/2009/
臺東縣,翁麗吟,中國國民黨,2014,三、臺東縣婦聯會主任委員。,https://councils.g0v.tw/councilors/info/7fd9626580064f4c954abd9f9ac1a467/2014/
宜蘭縣,吳秋齡,中國國民黨,2009,婦聯會羅東分會主任委員。,https://councils.g0v.tw/councilors/info/a34d1b99fd3f4dd2a236dfd08a5f99be/2009/
宜蘭縣,吳秋齡,中國國民黨,2014,4.婦聯會羅東支會主任委員。,https://councils.g0v.tw/councilors/info/a34d1b99fd3f4dd2a236dfd08a5f99be/2014/
新北市,陳錦錠,,1994,青溪婦聯會主委,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/1994/
新北市,陳錦錠,,1998,青溪婦聯會主委,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/1998/
新北市,陳錦錠,,2002,青溪婦聯會主委,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2002/
新北市,陳錦錠,,2006,青溪婦聯會主委,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2006/
新北市,陳錦錠,中國國民黨,2010,青溪婦聯會主委,https://councils.g0v.tw/councilors/info/a232d8a04fe94692acfce89ad1f2af3e/2010/
高雄市,許慧玉,中國國民黨,2014,三、大社區婦聯會主委,https://councils.g0v.tw/councilors/info/fddb27661d8d4d8a99e76061474b3671/2014/
高雄市,許慧玉,中國國民黨,2010,大社婦聯會主委。,https://councils.g0v.tw/councilors/info/fddb27661d8d4d8a99e76061474b3671/2010/
高雄市,李眉蓁,中國國民黨,2014,六、婦聯會高雄市左營支會主委,https://councils.g0v.tw/councilors/info/9d440ed8450343f0998ccddd761b019b/2014/
高雄市,陳玫娟,中國國民黨,2014,十、婦聯會高雄分會常務委員,https://councils.g0v.tw/councilors/info/4c9e5d0ca13e4cabac5961ee1f6c91ee/2014/
高雄市,陳麗珍,中國國民黨,2014,二、婦聯會楠梓區支會主委,https://councils.g0v.tw/councilors/info/83bb6ae72c584f5bb1d9bfdb5eb1f50f/2014/
臺南市,林燕祝,中國國民黨,2010,"前立法委員李全教服務處特助、馬英九民間之友會台南分會會長、中國國民黨永康 中國國民黨市青工會會長、中華 民國犯罪矯正協會台 南分會副會長、台灣 青少年犯罪防治研究 學會會員、永康、新 市青溪婦聯會顧問、台南市仁慈會會員",https://councils.g0v.tw/councilors/info/f4b536114a174e45a8fa9f71765d4c5e/2010/
桃園縣,呂淑真,,2009,八德市婦聯會主任委員,https://councils.g0v.tw/councilors/info/71cac3cacac8465bbe1c87081d0fbfed/2009/
桃園市,呂淑真,中國國民黨,2014,八德市婦聯會主任委員,https://councils.g0v.tw/councilors/info/71cac3cacac8465bbe1c87081d0fbfed/2014/
桃園縣,葉明月,,2009,縣青溪婦聯會中壢分會副主委,https://councils.g0v.tw/councilors/info/6fd990168619494f812df9363168154b/2009/
桃園市,葉明月,中國國民黨,2014,縣青溪婦聯會中壢分會副主委,https://councils.g0v.tw/councilors/info/6fd990168619494f812df9363168154b/2014/
彰化縣,顧黃水花,,2009,花壇鄉婦聯會委員,https://councils.g0v.tw/councilors/info/61d4062be0e74c33914b514b4ff498e3/2009/
彰化縣,陳蔣秀美,中國國民黨,2014,二、彰化市婦聯會主任委員。,https://councils.g0v.tw/councilors/info/42e82b845ec94ad28bf3a124cc9fbf83/2014/
桃園縣,陳瑛,,2009,復興鄉婦聯會總幹事|復興鄉青溪婦聯會總幹事,https://councils.g0v.tw/councilors/info/1c2723051d3845af860c1164ba4d9086/2009/
桃園市,陳瑛,中國國民黨,2014,復興鄉婦聯會總幹事|復興鄉青溪婦聯會總幹事,https://councils.g0v.tw/councilors/info/1c2723051d3845af860c1164ba4d9086/2014/
臺中市,顏莉敏,中國國民黨,2014,•台中市婦聯會委員,https://councils.g0v.tw/councilors/info/f5f32d4d082f47148e1dc51df830b74f/2014/
基隆市,何淑萍,中國國民黨,2009,．基隆青溪婦聯會副主委,https://councils.g0v.tw/councilors/info/c33f653aadbe425cae07e03760051fe3/2009/
桃園縣,周玉琴,,2009,婦聯會楊梅分會主委,https://councils.g0v.tw/councilors/info/f3e9b78a96fe4a5a82c028b94c9b2253/2009/
桃園市,周玉琴,中國國民黨,2014,婦聯會楊梅分會主委,https://councils.g0v.tw/councilors/info/f3e9b78a96fe4a5a82c028b94c9b2253/2014/
南投縣,王彩雲,中國國民黨,2009,南投縣婦聯會常務委員。金龍宮管理委員會委員。,https://councils.g0v.tw/councilors/info/af85ce6b1c2b4c1e9b43b512a7467a8b/2009/
新北市,邱烽堯,中國國民黨,2010,婦聯會顧問,https://councils.g0v.tw/councilors/info/2049b288e67a4c449c03e5bb632a9361/2010/
新北市,邱烽堯,中國國民黨,2014,中和區婦女、婦聯會顧問,https://councils.g0v.tw/councilors/info/2049b288e67a4c449c03e5bb632a9361/2014/
