縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
臺中市,林汝洲,中國國民黨,2010,救國團大肚鄉團委會會長,https://councils.g0v.tw/councilors/info/fd38e71bbbdd46e69818e5ba092cd99b/2010/
臺中市,蘇麗華,中國國民黨,2010,沙鹿鎮救國團團委會委員,https://councils.g0v.tw/councilors/info/cba763de87de4a47a9d842324b2bd99c/2010/
新北市,鄭逢時,,1968,救國團臺北縣團委會主任委員,https://councils.g0v.tw/councilors/info/1026ba5fcc884d13a2e4e10707a2b5bb/1968/
桃園縣,劉邦鉉,,2009,救國團平鎮分會93-94會長,https://councils.g0v.tw/councilors/info/7b15bf1ea5e447ce9515cbdd398d6ce7/2009/
臺北市,黃義清,中國國民黨,1994,臺北市直轄市議會第四、五、六屆議員、臺北市景美後備軍人輔導中心主任、臺北市景美區改善民俗實踐委員會會長、臺北市仁德國際獅子會第五屆會長、救國團景美區團務委員會常務委員、中國國民黨台北市黨部景美區黨部常委、小組長。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1994/
臺北市,黃義清,中國國民黨,1985,國功建設、國弘實業公司董事長、國弘建設公司總經理、景美區改善民俗實踐委員會會長、救國團臺北市景美區團務委員會常務委員、臺北市景美區後備軍人輔導中心主任，臺北市直轄市第四屆議員。,https://councils.g0v.tw/councilors/info/60a29b13dd214899948af36221b8ae97/1985/
新北市,陳一郎,,1990,救國團團委會委員,https://councils.g0v.tw/councilors/info/c357fe75caee4efe8ffcd92da79f80fd/1990/
臺北市,張同生,中國國民黨,1969,三民主義巡迴講師、救國團學校工作組。,https://councils.g0v.tw/councilors/info/e9195bfdd3ff4721ace8612947dfb858/1969/
臺北市,張同生,中國國民黨,1977,三民主義巡迴教官、救國團輔導員、臺北市直轄市議會第一、二屆議員、中華民國人文科學研究會理事。,https://councils.g0v.tw/councilors/info/e9195bfdd3ff4721ace8612947dfb858/1977/
臺北市,張同生,中國國民黨,1973,三民主義巡迴講師、救國團學校工作組、臺北市第一屆議會議員。,https://councils.g0v.tw/councilors/info/e9195bfdd3ff4721ace8612947dfb858/1973/
臺北市,荊鳳崗,中國國民黨,1973,私立強恕中學教員、臺灣省臺北市第六屆議會議員、臺北市臨時市議會議員、臺北市第一屆議會議員、救國團臺北市松安區團務委員、臺北市民眾服務社理事、臺北市地方自治協會常務監事。,https://councils.g0v.tw/councilors/info/c5df9b8f6a2c457d997a0350811e9696/1973/
新北市,陳宏名,,1973,救國團鶯歌鎮團委員會常委,https://councils.g0v.tw/councilors/info/53dbabec7ec14f81a945e6a7d8e792b3/1973/
新北市,陳宏名,,1968,救國團鶯歌鎮團委員會常委,https://councils.g0v.tw/councilors/info/53dbabec7ec14f81a945e6a7d8e792b3/1968/
新北市,賴同榮,,1986,救國團新店團委會委員,https://councils.g0v.tw/councilors/info/b1b0d743c06b4916b33a9d04374cd0e2/1986/
新北市,王必顯,,1986,救國團新莊市團委會常委,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1986/
新北市,王必顯,,1982,救國團新莊市團委會常委,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1982/
新北市,王必顯,,1990,救國團新莊市團委會常委,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1990/
新北市,王必顯,,1994,救國團新莊市團委會常委,https://councils.g0v.tw/councilors/info/04ed98cac4f142e09a6925464a91f49c/1994/
臺北市,林挺生,中國國民黨,1977,臺灣省工業會理事長、中國化學會理事長、中國工程師學會理事長、中國青年反共救國團臺北市團委會主任委員、中國國民黨臺北市委員會主任委員、臺北市直轄市議會第一、二屆議長。,https://councils.g0v.tw/councilors/info/02030c119336455da633e1375eaa72de/1977/
臺東縣,朱連濟,中國國民黨,2009,四、救國團達仁鄉團委會總幹事、會長。,https://councils.g0v.tw/councilors/info/b69912fca48a481b859b21358228962e/2009/
高雄市,方信淵,中國國民黨,2014,二、救國團橋頭鄉團委會會長,https://councils.g0v.tw/councilors/info/304e78b0aef549169fc734426f99620f/2014/
高雄市,方信淵,中國國民黨,2010,橋頭鄉救國團團委會會長,https://councils.g0v.tw/councilors/info/304e78b0aef549169fc734426f99620f/2010/
高雄市,蘇琦莉,中國國民黨,2010,二、高雄縣路竹鄉救國團顧問。,https://councils.g0v.tw/councilors/info/2679d34eb82948e088791036207aabb6/2010/
基隆市,鄭怡信,中國國民黨,2009,．救國團團務委員會暖暖區會長,https://councils.g0v.tw/councilors/info/d4f2ed1440ad449f8bb67f89d59e5c2b/2009/
基隆市,沈義傳,中國國民黨,2009,．救國團安樂區團委會會長,https://councils.g0v.tw/councilors/info/04c29c04b04d41be983be7604137e240/2009/
臺北市,林奕華,中國國民黨,2010,台北市議員、世新大學講師、中國國民黨中常委、臺北市議會國民黨團書記長、婦聯會青溪分會臺北市支會主委、救國團台北市團委會主委、中華民國身心障礙服務推展協會理事長、台北市女童軍會理事長、中華社交舞協會理事長,https://councils.g0v.tw/councilors/info/e88ca11134b247549ac27195930f3086/2010/
臺北市,林奕華,中國國民黨,2002,臺北市直轄市議會第八屆議員、世新大學講師、中華民國世界土風舞總會理事長、救國團臺北市真善美聯誼會會長、臺北市讀經協會副理事長、連震東先生文教基金會副執行長、國防管理學院兼任教官、行政院陸委會副研究員、全球中國學聯第一屆副召集人、臺灣大學第三屆學生會會長。,https://councils.g0v.tw/councilors/info/e88ca11134b247549ac27195930f3086/2002/
臺北市,林奕華,中國國民黨,1998,世新大學講師、中華民國世界土風舞總會理事長、救國團臺北市真善美聯誼會會長、臺北市讀經協會副理事長、連震東先生文基金會副執行長、中華青年交流協會執行秘書、國防管理學院兼任教官、行政院大陸委員會港澳處副研究員、全球中國學聯第一屆副召集人、臺灣大學第三屆學生會會長、臺灣大學學生代表大會副議長。,https://councils.g0v.tw/councilors/info/e88ca11134b247549ac27195930f3086/1998/
新北市,呂芳契,,1973,救國團中和中隊長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1973/
新北市,呂芳契,,1968,救國團中和中隊長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1968/
新北市,呂芳契,,1977,救國團中和中隊長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1977/
新北市,呂芳契,,1958,救國團中和中隊長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1958/
新北市,呂芳契,,1961,救國團中和中隊長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1961/
新北市,呂芳契,,1964,救國團中和中隊長,https://councils.g0v.tw/councilors/info/db541ec5f46243aba7aee6113b5729db/1964/
臺北市,陳進棋,中國國民黨,1998,臺北市直轄市第七屆北市議員。士林區陽明黨部常委。北投區救國團前會長。北投區警友會主任。德明商專董事。士林地檢署榮譽觀察人。北投區後備軍人輔導中心前主任。北投區義勇中隊指導員。北投區跆拳道委員會主任委員。軍管區後幹班２０８期學員長。,https://councils.g0v.tw/councilors/info/1cab504a12e1450f8e74a65c2f4dc457/1998/
臺北市,陳進棋,中國國民黨,1994,"北投區後備軍人輔導中心主任、北投警察分局交通義警中隊長、北投區義勇警察中隊指導員、北投區救國團前會長、軍管區(刪除後幹班)  208 期學員長、北投區民眾服務社理事、德明商業專科學校董事、十信工商校友會副會長、臺北市慈善會常務理事、臺北市青溪計程車榮譽大隊長、田明建設公司總經理。",https://councils.g0v.tw/councilors/info/1cab504a12e1450f8e74a65c2f4dc457/1994/
花蓮縣,魏嘉賢,中國國民黨,2009,3.當選救國團96年度花蓮縣社會優秀青年。,https://councils.g0v.tw/councilors/info/e119685f1df84683a9aa8695b98686b0/2009/
臺北市,李仁人,中國國民黨,2006,台北市六、七、八、九屆市議員，北市婦女會理事長，市立師院校友會長，救國團真善美會長，市體育會副理事長中華民國婦女總會副理事長，台北市義警督導，萬華區民防義警義交義消，中小學家長會及其他社團顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/2006/
臺北市,李仁人,中國國民黨,2002,臺北市直轄市議會第六、七、八屆議員、中華民國婦女會總會副理事長、臺北市婦女會理事長、臺北市立師院校友會理事長、臺北市救國團真善美聯誼會長、臺北市義警督導、萬華區民防、義警、義交、義消顧問、萬華區中小學家長會顧問、臺北市油漆及塗料公會顧問、幼教顧問。,https://councils.g0v.tw/councilors/info/2a1f340de38f4518bc7baee4d4b2a131/2002/
臺北市,陳玉梅,中國國民黨,2006,第七、八、九屆台北市議員、台北市救難協會理事長、台北市壘球協會理事長、台北市牙醫師公會顧問、兒福聯盟董事、聯合勸募顧問、救國團台北市團委會委員、台北市機車公會顧問、陳重光基金會執行長。,https://councils.g0v.tw/councilors/info/92667a31e61340c6a54777f987af6434/2006/
臺北市,林水吉,中國國民黨,1981,松山區黨部委員、救國團區委會常委、後備軍人輔導組長、田邊製藥課長、藥師、西藥公會理事、興雅國中教師。,https://councils.g0v.tw/councilors/info/5b6f5e684f944e9ebab6e53a1f7bf431/1981/
新北市,王登貴,,1977,救國團委員會常委,https://councils.g0v.tw/councilors/info/77574c3e06e14deeb5646ac2d075e67b/1977/
新北市,王登貴,,1982,救國團委員會常委,https://councils.g0v.tw/councilors/info/77574c3e06e14deeb5646ac2d075e67b/1982/
新北市,林松,,1986,淡水青年反共救國團委員,https://councils.g0v.tw/councilors/info/317372c9b61d4c49b1a186df4a9189e9/1986/
新北市,陳竣德,,1986,救國團三峽團委會委員,https://councils.g0v.tw/councilors/info/109e4239f7cb45469633b60cbc70db62/1986/
彰化縣,阮厚爵,,2009,救國團和美鎮團委會會長,https://councils.g0v.tw/councilors/info/15b56151a4514c119589963a29a6d677/2009/
嘉義市,傅大偉,中國國民黨,2009,中正大學研究所研究生，嘉義市社區規劃師，東川里里長，嘉義社會局志工隊隊長救國團東區委員會委員，丹鼎慈善會理事後備司令部東區輔導中心副主任，家長協會顧問，青工會副會長，籃球推廣協會常務理事，志工推廣協會顧問，父母成長協會顧問，警察局志工東區中隊長。,https://councils.g0v.tw/councilors/info/3eda6db5a7994b4abe92695ac548e1aa/2009/
臺東縣,高美珠,中國國民黨,2014,五、救國團長濱鄉團委會會長。,https://councils.g0v.tw/councilors/info/e22c1d36b5f5492e970ea215ed512526/2014/
花蓮縣,林宗昆,中國國民黨,2014,救國團花蓮市團委會會長,https://councils.g0v.tw/councilors/info/83e945ad730747e7a88e78cfaad929b1/2014/
花蓮縣,施金樹,民主進步黨,2014,花蓮縣第14、15、16、17屆縣議員。救國團花蓮縣團委會指導委員。臺灣之友花蓮縣會長。財團法人正義宮基金會董事長。,https://councils.g0v.tw/councilors/info/7b89e1b553fa40759b78bbafb82fb8a4/2014/
花蓮縣,施金樹,民主進步黨,2009,救國團花蓮縣團委會委員,https://councils.g0v.tw/councilors/info/7b89e1b553fa40759b78bbafb82fb8a4/2009/
花蓮縣,李秋旺,中國國民黨,2014,花蓮縣觀護協會理事長。花蓮縣體育會棒球、柔術主委。國際花蓮中區扶輪社社長。救國團工青隊召集人。明廉國小、自強國中、花蓮高中家長會長、副會長。花蓮縣老人會、市婦女會、美崙山歌唱會、太極氣功顧問。,https://councils.g0v.tw/councilors/info/ed238875d136418585f48866cfc9380a/2014/
花蓮縣,李秋旺,中國國民黨,2009,國際花蓮中區扶輪社社長。救國團工青隊召集人。,https://councils.g0v.tw/councilors/info/ed238875d136418585f48866cfc9380a/2009/
南投縣,謝明謀,中國國民黨,2009,救國團魚池鄉團委會會長,https://councils.g0v.tw/councilors/info/e46ef31ca1e446e3a8ec21f8b57757ef/2009/
新北市,胡本田,,1977,救國團鄉鎮團委會總幹事,https://councils.g0v.tw/councilors/info/0e0b05631c2a4a67b421c1ab70687460/1977/
臺北市,潘維剛,中國國民黨,1985,銘傳商專校友會會長、救國團中山區團委會常委、臺北市直轄市議會第四屆議員。,https://councils.g0v.tw/councilors/info/1e857c562278468b985ea719d050e864/1985/
雲林縣,周秀月,民主進步黨,2009,第16屆雲林縣議員、斗六市民代表、環球技術學院講師、義峰高中東和東勢飛沙國中音樂教師、雲林縣文化諮詢委員、社區大學救國團講師、國立師範大學音樂教育學分、雲林科技大學運動休閒研究所學分。,https://councils.g0v.tw/councilors/info/fdf90770fb874b05ba6fa5685f798ebe/2009/
雲林縣,周秀月,民主進步黨,2014,社區大學救國團講師,https://councils.g0v.tw/councilors/info/fdf90770fb874b05ba6fa5685f798ebe/2014/
彰化縣,劉淑芳,中國國民黨,2014,七、救國團專任烹飪及土風舞指導老師,https://councils.g0v.tw/councilors/info/825571d83a6845a58603ee2717c7fe9d/2014/
宜蘭縣,沈德茂,民主進步黨,2014,3.救國團宜蘭縣團委會指導委員。,https://councils.g0v.tw/councilors/info/4c64d0dd1aab479e862a9c03ebc10c92/2014/
宜蘭縣,沈德茂,無黨籍,2009,救國團五結團委會副會長、會長、總幹事、諮詢委員,https://councils.g0v.tw/councilors/info/4c64d0dd1aab479e862a9c03ebc10c92/2009/
臺北市,張宗明,中國國民黨,1973,臺北市第一屆議會議員、中國青年反共救國團委員、南港義警中隊長、南港防護大隊幹事、南港大專青年俱樂部會長、後備部隊營長、教員、講師。,https://councils.g0v.tw/councilors/info/098a1d14c153495390f53a0046f5c6d0/1973/
高雄市,陳麗娜,中國國民黨,2014,六、救國團小港區團務委員會委員,https://councils.g0v.tw/councilors/info/d94437652f714ea686d0281527b8aff1/2014/
高雄市,陳麗娜,中國國民黨,2010,6.救國團小港區團務委員會委員。,https://councils.g0v.tw/councilors/info/d94437652f714ea686d0281527b8aff1/2010/
高雄市,黃柏霖,中國國民黨,2010,七、三民區救國團委員會會長。,https://councils.g0v.tw/councilors/info/e53bf6444c594f2c87a021f4529acfaa/2010/
新北市,卓宏義,,1955,救國團北縣支隊社會大隊長,https://councils.g0v.tw/councilors/info/7dd8a03944dd458385ec206d6933e65f/1955/
新北市,卓宏義,,1958,救國團北縣支隊社會大隊長,https://councils.g0v.tw/councilors/info/7dd8a03944dd458385ec206d6933e65f/1958/
新北市,林紅隆,,1968,救國團烏來團委會常委,https://councils.g0v.tw/councilors/info/ef8535bc4b2c4995ae56fcfdd454359b/1968/
新北市,林紅隆,,1973,救國團烏來團委會常委,https://councils.g0v.tw/councilors/info/ef8535bc4b2c4995ae56fcfdd454359b/1973/
雲林縣,黃文祥,無黨籍,2014,救國團水林鄉團委會會長,https://councils.g0v.tw/councilors/info/288554ffaacf4a648eb1506b00f6515c/2014/
新北市,李文炳,,1973,救國團蘆洲鄉團委會常委,https://councils.g0v.tw/councilors/info/fb415ea567ab4e829c1b734ef5091803/1973/
新北市,洪吉春,,1968,青年救國團永和市團委會常委,https://councils.g0v.tw/councilors/info/7bfd5a52874d4f48ad97efec82b27a57/1968/
新北市,洪吉春,,1977,青年救國團永和市團委會常委,https://councils.g0v.tw/councilors/info/7bfd5a52874d4f48ad97efec82b27a57/1977/
新北市,洪吉春,,1986,青年救國團永和市團委會常委,https://councils.g0v.tw/councilors/info/7bfd5a52874d4f48ad97efec82b27a57/1986/
新北市,洪吉春,,1982,青年救國團永和市團委會常委,https://councils.g0v.tw/councilors/info/7bfd5a52874d4f48ad97efec82b27a57/1982/
新北市,詹裕仁,,1986,中國青年反共救國團汐止鎮團委會總幹事|中國青年反共救國團汐止團委會常委,https://councils.g0v.tw/councilors/info/f9038ac6173c49ecadba44578d9a3868/1986/
新北市,詹裕仁,,1990,中國青年反共救國團汐止鎮團委會總幹事|中國青年反共救國團汐止團委會常委,https://councils.g0v.tw/councilors/info/f9038ac6173c49ecadba44578d9a3868/1990/
新北市,何玉枝,,1994,樹林鎮救國團義工,https://councils.g0v.tw/councilors/info/fbed246f1d434debaed7432817915b96/1994/
新北市,何玉枝,,1998,樹林鎮救國團義工,https://councils.g0v.tw/councilors/info/fbed246f1d434debaed7432817915b96/1998/
高雄市,周鍾㴴,中國國民黨,2014,六、救國團楠梓區團委會會長,https://councils.g0v.tw/councilors/info/6ed0d86c116145189554aa6be3024b88/2014/
高雄市,周鍾㴴,中國國民黨,2010,救國團楠梓區團委會會長,https://councils.g0v.tw/councilors/info/6ed0d86c116145189554aa6be3024b88/2010/
新北市,童永雄,,1986,救國團中和市團委會常務委員、總幹事,https://councils.g0v.tw/councilors/info/fd5e10c2f352456480970f87940cb4c0/1986/
新北市,童永雄,,1982,救國團中和市團委會常務委員、總幹事,https://councils.g0v.tw/councilors/info/fd5e10c2f352456480970f87940cb4c0/1982/
臺北市,吳世正,中國國民黨,2014,救國團南港團委會諮詢委員,https://councils.g0v.tw/councilors/info/11bd4f2fcfe2428e84b6da007d79e84b/2014/
花蓮縣,施慧萍,中國國民黨,2009,救國團花蓮縣團務指導委員,https://councils.g0v.tw/councilors/info/9e5bf103ca9b466a96123a46c5b09d39/2009/
花蓮縣,葉鯤璟,中國國民黨,2009,2.救國團壽豐團委會會長,https://councils.g0v.tw/councilors/info/403a3e0dd3fb417ea1e7c1597ff22ba0/2009/
雲林縣,李明哲,中國國民黨,2014,救國團雲林縣西螺鎮團委會會長,https://councils.g0v.tw/councilors/info/4be8de3858ad483e82e4f0e15812ec71/2014/
高雄市,陳麗珍,中國國民黨,2014,八、救國團左營區團委會會長,https://councils.g0v.tw/councilors/info/83bb6ae72c584f5bb1d9bfdb5eb1f50f/2014/
高雄市,陳麗珍,中國國民黨,2010,7.救國團高雄市左營區團會會長,https://councils.g0v.tw/councilors/info/83bb6ae72c584f5bb1d9bfdb5eb1f50f/2010/
臺北市,張元成,中國國民黨,1989,後備軍人中心主任、楷模、獅子會會長、義消中隊長、臺北市直轄市議會第一、二、三、四、五屆議員。(刪除救國團區常委、市義警大隊附、民防顧問),https://councils.g0v.tw/councilors/info/fa150838ef414bf4bac1cb1e59c53672/1989/
嘉義縣,林于玲,,2009,(三)救國團民雄鄉團委會會長。,https://councils.g0v.tw/councilors/info/d1e2cea932ef440ab51589c206c19e50/2009/
嘉義縣,林于玲,中國國民黨,2014,2救國團團委會會長。,https://councils.g0v.tw/councilors/info/d1e2cea932ef440ab51589c206c19e50/2014/
花蓮縣,游淑貞,無黨籍,2014,救國團諮詢委員亦終身志工,https://councils.g0v.tw/councilors/info/c516de45577447b2ba79d947a7437592/2014/
臺南市,李坤煌,中國國民黨,2010,救國團永康市團委會會長、,https://councils.g0v.tw/councilors/info/3456d2c0df0b455d8f19078937ea322e/2010/
臺南市,李坤煌,中國國民黨,2014,救國團永康團委會長,https://councils.g0v.tw/councilors/info/3456d2c0df0b455d8f19078937ea322e/2014/
臺南市,林全忠,中國國民黨,2014,臺南縣新化鎮救國團團委會會長,https://councils.g0v.tw/councilors/info/6600d3a2640541ed865cf19d4f978b5b/2014/
臺南市,林全忠,中國國民黨,2010,救國團新化團委會會長,https://councils.g0v.tw/councilors/info/6600d3a2640541ed865cf19d4f978b5b/2010/
臺北市,璩美鳳,新黨,1994,松山區救國團委員、信義區婦女聯盟、慈濟功德會。新黨王建助選員、自立晚報記者、台視新聞部主播、記者。,https://councils.g0v.tw/councilors/info/027c4589608d43e3bf936b4054b9e53b/1994/
新北市,王詮榮,,1986,救國團三重團委會總幹事、會長,https://councils.g0v.tw/councilors/info/c4afb172935b42c69c38312025f2e4d6/1986/
新北市,王詮榮,,1982,救國團三重團委會總幹事、會長,https://councils.g0v.tw/councilors/info/c4afb172935b42c69c38312025f2e4d6/1982/
嘉義縣,郭芳宜,,2009,(五)梅山救國團團委會會長。,https://councils.g0v.tw/councilors/info/9d25e975e39345e293e0c0a91e8508f8/2009/
彰化縣,陳一惇,,2009,救國團二林團委會會長,https://councils.g0v.tw/councilors/info/79c4460916b84339af1313ad65c5a983/2009/
彰化縣,陳一惇,中國國民黨,2014,十一、救國團二林團委會會長。,https://councils.g0v.tw/councilors/info/79c4460916b84339af1313ad65c5a983/2014/
臺中市,陳本添,中國國民黨,2010,救國團團委會會長,https://councils.g0v.tw/councilors/info/23abc615ef524b2da9ef2a7e7befa43b/2010/
新北市,游詩源,,1990,中和市救國團委員,https://councils.g0v.tw/councilors/info/76d811b558324d889eaa87762dee374e/1990/
新北市,游詩源,,1994,中和市救國團委員,https://councils.g0v.tw/councilors/info/76d811b558324d889eaa87762dee374e/1994/
新北市,游詩源,,1998,中和市救國團委員,https://councils.g0v.tw/councilors/info/76d811b558324d889eaa87762dee374e/1998/
桃園縣,莊玉輝,,2009,桃園縣救國團平鎮團委會99年、100年理事長,https://councils.g0v.tw/councilors/info/2345fd391099443182026f42917c6171/2009/
桃園市,莊玉輝,無黨團結聯盟,2014,桃園縣救國團平鎮團委會99年、100年理事長,https://councils.g0v.tw/councilors/info/2345fd391099443182026f42917c6171/2014/
桃園縣,吳宗憲,,2009,救國團觀音鄉團委會會長,https://councils.g0v.tw/councilors/info/1d7f35c095c048ee84154cb73d8a097c/2009/
桃園市,吳宗憲,無黨籍,2014,救國團觀音鄉團委會會長,https://councils.g0v.tw/councilors/info/1d7f35c095c048ee84154cb73d8a097c/2014/
桃園縣,林政賢,,2009,救國團桃園市團委會2008年會長,https://councils.g0v.tw/councilors/info/fe78c41334744e45ab21b4849be4bcaf/2009/
桃園市,林政賢,中國國民黨,2014,救國團桃園市團委會2008年會長,https://councils.g0v.tw/councilors/info/fe78c41334744e45ab21b4849be4bcaf/2014/
新北市,顏固傳,,1990,救國團新店團委會常務委員,https://councils.g0v.tw/councilors/info/42f5016be52547d3b53263fa62cfb276/1990/
新北市,洪佳君,,2006,救國團樹林市團委會會長,https://councils.g0v.tw/councilors/info/9df202c73d2242288b68be1b45d0cc3d/2006/
新北市,洪佳君,中國國民黨,2010,救國團樹林市團委會會長,https://councils.g0v.tw/councilors/info/9df202c73d2242288b68be1b45d0cc3d/2010/
新北市,林新欽,,1977,救國團臺北縣團委會主任委員(87年7月~91年7月)|救國團金山青年活動中心主任委員(93年7月~97年6月)|救國團總團部第14屆團務指導委員(97年2月~100年2月),https://councils.g0v.tw/councilors/info/dac622b275c74c28ab3c094ab7897eea/1977/
新北市,劉寬明,,1977,救國團樹林團委會委員,https://councils.g0v.tw/councilors/info/d8a7b8979c904aa29eec477444207306/1977/
新北市,劉寬明,,1982,救國團樹林團委會委員,https://councils.g0v.tw/councilors/info/d8a7b8979c904aa29eec477444207306/1982/
新北市,李淑華,,2002,救國團臺北縣工商青年社會服務隊第二隊召集人,https://councils.g0v.tw/councilors/info/c52e6640c068493094f8d3d5f9129463/2002/
臺東縣,宋賢一,中國國民黨,2009,二、救國團金峰鄉團委會會長、後備軍人金峰輔導中心主任、金峰鄉正興社區理事長、金峰鄉民眾服務社理事長。,https://councils.g0v.tw/councilors/info/500e0cc635c64f51bd20aff17eeebea6/2009/
臺中市,顏莉敏,中國國民黨,2014,•救國團沙鹿團委會99-100年副會長兼總幹事|•救國團沙鹿團委會101-102年副會長|•救國團沙鹿團委會委員,https://councils.g0v.tw/councilors/info/f5f32d4d082f47148e1dc51df830b74f/2014/
臺北市,陳孋輝,中國國民黨,2006,警察廣播電台節目主持人；第八、九屆台北市議員；市議會交通委員會、警政衛生委員會、教育委員會召集人；市議會國民黨團副書記長；台北地方法院榮譽調解委員；台北市體育會極限運動委員會主任委員；救國團台北市松山區團委會諮詢委員,https://councils.g0v.tw/councilors/info/b3c34d6a01b44ef2ab67090de21ac74a/2006/
